view,domain,frm,to,code,name,p_from,p_to,diff,lo,hi,sig
interpretable,人物,search_top10k,assistant_top1k,U10,生成与编辑,0.0,0.0,0.0,-0.0003884389816718602,0.0047671899787749845,False
interpretable,人物,search_top10k,assistant_top1k,U11,会话与系统指令,0.0,0.004987531172069825,0.004987531172069825,0.0019165154173986301,0.01275351888867688,True
interpretable,人物,search_top10k,assistant_top1k,U12,违规或灰色内容,0.006777260772810034,0.017456359102244388,0.010679098329434353,0.003417306098331187,0.022398303082232094,True
interpretable,人物,search_top10k,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.0003884389816718602,0.0047671899787749845,False
interpretable,人物,assistant_top1k,assistant_random1k,U01,导航直达,0.0012468827930174563,0.002320185614849188,0.0010733028218317315,-0.0049488996375534385,0.007259051361938556,False
interpretable,人物,assistant_top1k,assistant_random1k,U02,裸实体,0.64214463840399,0.12529002320185614,-0.5168546152021339,-0.555192218481507,-0.4755440738144129,True
interpretable,人物,assistant_top1k,assistant_random1k,U03,事实与数值,0.05361596009975062,0.2308584686774942,0.1772425085777436,0.14497279058902923,0.20952106036671453,True
interpretable,人物,assistant_top1k,assistant_random1k,U04,解释与介绍,0.1084788029925187,0.16937354988399073,0.06089474689147202,0.02767514483084993,0.09390209186296267,True
interpretable,人物,assistant_top1k,assistant_random1k,U05,核实与动态,0.12219451371571072,0.17981438515081208,0.05761987143510136,0.023194024464538276,0.09178558346751081,True
interpretable,人物,assistant_top1k,assistant_random1k,U06,办事与操作,0.0,0.001160092807424594,0.001160092807424594,-0.0037018684763810783,0.0065419216210456654,False
interpretable,人物,assistant_top1k,assistant_random1k,U07,个案判断与建议,0.0012468827930174563,0.02320185614849188,0.021954973355474423,0.011976169013728912,0.03436140861359637,True
interpretable,人物,assistant_top1k,assistant_random1k,U08,清单与推荐,0.02493765586034913,0.16589327146171692,0.1409556156013678,0.1141088284377251,0.16867322856347622,True
interpretable,人物,assistant_top1k,assistant_random1k,U09,获取现成内容,0.02369077306733167,0.037122969837587005,0.013432196770255336,-0.0034196030889205656,0.030497520327429035,False
interpretable,人物,assistant_top1k,assistant_random1k,U10,生成与编辑,0.0,0.010440835266821345,0.010440835266821345,0.003576904469650549,0.019723390585034178,True
interpretable,人物,assistant_top1k,assistant_random1k,U11,会话与系统指令,0.004987531172069825,0.010440835266821345,0.00545330409475152,-0.003749848132018868,0.015222955376073578,False
interpretable,人物,assistant_top1k,assistant_random1k,U12,违规或灰色内容,0.017456359102244388,0.04408352668213457,0.02662716757989018,0.010058903222559926,0.0439619709627537,True
interpretable,人物,assistant_top1k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.0047671899787749845,0.0044368392555867026,False
interpretable,人物,search_top10k,assistant_random1k,U01,导航直达,0.017701800525996358,0.002320185614849188,-0.01538161491114717,-0.018642851133717872,-0.00881979263563729,True
interpretable,人物,search_top10k,assistant_random1k,U02,裸实体,0.5332793849888732,0.12529002320185614,-0.40798936178701706,-0.4306756784899615,-0.38225543856116934,True
interpretable,人物,search_top10k,assistant_random1k,U03,事实与数值,0.05310540157798908,0.2308584686774942,0.17775306709950514,0.15046381441774176,0.20734735851200084,True
interpretable,人物,search_top10k,assistant_random1k,U04,解释与介绍,0.34392069593364355,0.16937354988399073,-0.17454714604965282,-0.19992172131720254,-0.14646777507323994,True
interpretable,人物,search_top10k,assistant_random1k,U05,核实与动态,0.008800323690066761,0.17981438515081208,0.17101406146074533,0.14672903392366018,0.19810525434022583,True
interpretable,人物,search_top10k,assistant_random1k,U06,办事与操作,0.000606918875177018,0.001160092807424594,0.0005531739322475759,-0.0006410761874627291,0.005945033515341999,False
interpretable,人物,search_top10k,assistant_random1k,U07,个案判断与建议,0.0,0.02320185614849188,0.02320185614849188,0.015059663009091572,0.03556573183882,True
interpretable,人物,search_top10k,assistant_random1k,U08,清单与推荐,0.02265830467327534,0.16589327146171692,0.14323496678844158,0.11968711257662604,0.16968311508047926,True
interpretable,人物,search_top10k,assistant_random1k,U09,获取现成内容,0.013149908962168723,0.037122969837587005,0.023973060875418284,0.012991971633104964,0.038929649216518494,True
interpretable,人物,search_top10k,assistant_random1k,U10,生成与编辑,0.0,0.010440835266821345,0.010440835266821345,0.005487217342808699,0.019723390585034178,True
interpretable,人物,search_top10k,assistant_random1k,U11,会话与系统指令,0.0,0.010440835266821345,0.010440835266821345,0.005487217342808699,0.019723390585034178,True
interpretable,人物,search_top10k,assistant_random1k,U12,违规或灰色内容,0.006777260772810034,0.04408352668213457,0.03730626590932454,0.025367092254660724,0.05321657783884565,True
interpretable,人物,search_top10k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.0003884389816718602,0.0044368392555867026,False
interpretable,合计,search_top1000,assistant_top1k,U01,导航直达,0.06495864434133548,0.03452718371553723,-0.030431460625798254,-0.0393742893455558,-0.02141336640496066,True
interpretable,合计,search_top1000,assistant_top1k,U02,裸实体,0.4484567278595925,0.36047410461221335,-0.08798262324737915,-0.10839058458086738,-0.06742518245869202,True
interpretable,合计,search_top1000,assistant_top1k,U03,事实与数值,0.11075247125277385,0.11311517650090183,0.002362705248127983,-0.010812480313719217,0.01571572075455583,False
interpretable,合计,search_top1000,assistant_top1k,U04,解释与介绍,0.23441597740568892,0.14223138366400412,-0.0921845937416848,-0.10821667245542352,-0.07597102900328256,True
interpretable,合计,search_top1000,assistant_top1k,U05,核实与动态,0.0022190841234617713,0.04689513012110281,0.04467604599764104,0.03821903376925783,0.05185452481072203,True
interpretable,合计,search_top1000,assistant_top1k,U06,办事与操作,0.009279806334476498,0.03349652151507344,0.02421671518059694,0.018162066816811775,0.030776996367772227,True
interpretable,合计,search_top1000,assistant_top1k,U07,个案判断与建议,0.011700625378252975,0.04096882246843597,0.029268197090182996,0.022551563157296055,0.036472262981199,True
interpretable,合计,search_top1000,assistant_top1k,U08,清单与推荐,0.02057696187210006,0.06415872197887143,0.04358176010677137,0.03510109117552441,0.052488718749633026,True
interpretable,合计,search_top1000,assistant_top1k,U09,获取现成内容,0.08916683477910026,0.0979129090440608,0.008746074264960546,-0.0034344595955928033,0.021121150910683353,False
interpretable,合计,search_top1000,assistant_top1k,U10,生成与编辑,0.0008069396812588259,0.02576655501159495,0.024959615330336124,0.020250813269384594,0.030455049992416036,True
interpretable,合计,search_top1000,assistant_top1k,U11,会话与系统指令,0.0,0.03349652151507344,0.03349652151507344,0.02822377806134868,0.039634711524721665,True
interpretable,合计,search_top1000,assistant_top1k,U12,违规或灰色内容,0.007665926971958846,0.006956969853130637,-0.0007089571188282091,-0.004282389008855884,0.0030603838011590374,False
interpretable,合计,search_top1000,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-0.0007743847334291019,0.000988869147200236,False
interpretable,合计,search_top10k,assistant_top1k,U01,导航直达,0.07207756570522593,0.03452718371553723,-0.0375503819896887,-0.043335056137588895,-0.03093510776346736,True
interpretable,合计,search_top10k,assistant_top1k,U02,裸实体,0.3881334227696811,0.36047410461221335,-0.02765931815746775,-0.043230325921957996,-0.011827737472044072,True
interpretable,合计,search_top10k,assistant_top1k,U03,事实与数值,0.14517145354391528,0.11311517650090183,-0.03205627704301345,-0.042142557316317775,-0.02125621280673453,True
interpretable,合计,search_top10k,assistant_top1k,U04,解释与介绍,0.21060227249629043,0.14223138366400412,-0.06837088883228631,-0.07960755488244352,-0.0564759851724219,True
interpretable,合计,search_top10k,assistant_top1k,U05,核实与动态,0.010549423745350327,0.04689513012110281,0.03634570637575248,0.030059541303142638,0.04350950216256011,True
interpretable,合计,search_top10k,assistant_top1k,U06,办事与操作,0.015976583938045002,0.03349652151507344,0.017519937577028435,0.012179870016035679,0.023750825328753507,True
interpretable,合计,search_top10k,assistant_top1k,U07,个案判断与建议,0.017358782039555258,0.04096882246843597,0.023610040428880714,0.017692856072467202,0.0304061103168933,True
interpretable,合计,search_top10k,assistant_top1k,U08,清单与推荐,0.029087139459723153,0.06415872197887143,0.03507158251914828,0.027627777664967008,0.04334783929837827,True
interpretable,合计,search_top10k,assistant_top1k,U09,获取现成内容,0.09972152773543103,0.0979129090440608,-0.001808618691370223,-0.01115728728413941,0.008288110029696115,False
interpretable,合计,search_top10k,assistant_top1k,U10,生成与编辑,0.001849706282903429,0.02576655501159495,0.02391684872869152,0.019362033247363374,0.029400839004211716,True
interpretable,合计,search_top10k,assistant_top1k,U11,会话与系统指令,0.0003455495253775637,0.03349652151507344,0.033150971989695875,0.027931265317405078,0.03929053394998179,True
interpretable,合计,search_top10k,assistant_top1k,U12,违规或灰色内容,0.009126572758501535,0.006956969853130637,-0.0021696029053708986,-0.004512241518771073,0.0010775961902485393,False
interpretable,合计,search_top10k,assistant_top1k,U13,无法判定,0.0,0.0,0.0,-7.807996520124565e-05,0.000988869147200236,False
interpretable,合计,assistant_top1k,assistant_random1k,U01,导航直达,0.03452718371553723,0.004647920055775041,-0.02987926365976219,-0.03631122284634105,-0.024010752675694216,True
interpretable,合计,assistant_top1k,assistant_random1k,U02,裸实体,0.36047410461221335,0.05902858470834302,-0.30144551990387036,-0.318073172659164,-0.2847351223150151,True
interpretable,合计,assistant_top1k,assistant_random1k,U03,事实与数值,0.11311517650090183,0.1691842900302115,0.056069113529309655,0.04103370114028265,0.071036783901873,True
interpretable,合计,assistant_top1k,assistant_random1k,U04,解释与介绍,0.14223138366400412,0.16895189402742272,0.026720510363418604,0.010989248667591132,0.04237757822856191,True
interpretable,合计,assistant_top1k,assistant_random1k,U05,核实与动态,0.04689513012110281,0.09807111317685335,0.051175983055750544,0.04006958055371272,0.062318611185321254,True
interpretable,合计,assistant_top1k,assistant_random1k,U06,办事与操作,0.03349652151507344,0.05321868463862422,0.01972216312355078,0.010913884752204051,0.02854350443747134,True
interpretable,合计,assistant_top1k,assistant_random1k,U07,个案判断与建议,0.04096882246843597,0.16012084592145015,0.11915202345301418,0.10656495403159352,0.1318158831676818,True
interpretable,合计,assistant_top1k,assistant_random1k,U08,清单与推荐,0.06415872197887143,0.1080641412967697,0.043905419317898264,0.03181704091234462,0.05598017134782579,True
interpretable,合计,assistant_top1k,assistant_random1k,U09,获取现成内容,0.0979129090440608,0.07227515686730188,-0.025637752176758927,-0.03785613545692385,-0.013545275974059344,True
interpretable,合计,assistant_top1k,assistant_random1k,U10,生成与编辑,0.02576655501159495,0.06669765280037183,0.040931097788776884,0.031986131052455485,0.049995345878916575,True
interpretable,合计,assistant_top1k,assistant_random1k,U11,会话与系统指令,0.03349652151507344,0.02742272832907274,-0.006073793186000695,-0.013669522050826503,0.0013743253822539447,False
interpretable,合计,assistant_top1k,assistant_random1k,U12,违规或灰色内容,0.006956969853130637,0.012316988147803859,0.005360018294673222,0.0010893540016577944,0.0096999255851257,True
interpretable,合计,assistant_top1k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-0.000988869147200236,0.0008919761525476115,False
interpretable,合计,search_top10k,assistant_random1k,U01,导航直达,0.07207756570522593,0.004647920055775041,-0.06742964564945089,-0.07026814186837299,-0.06404944135564426,True
interpretable,合计,search_top10k,assistant_random1k,U02,裸实体,0.3881334227696811,0.05902858470834302,-0.32910483806133806,-0.3370374272400993,-0.32051023587721916,True
interpretable,合计,search_top10k,assistant_random1k,U03,事实与数值,0.14517145354391528,0.1691842900302115,0.024012836486296207,0.012663640879872106,0.03591578189247963,True
interpretable,合计,search_top10k,assistant_random1k,U04,解释与介绍,0.21060227249629043,0.16895189402742272,-0.04165037846886771,-0.053137211326680915,-0.02961523917390599,True
interpretable,合计,search_top10k,assistant_random1k,U05,核实与动态,0.010549423745350327,0.09807111317685335,0.08752168943150303,0.07893867908631948,0.0968102926869521,True
interpretable,合计,search_top10k,assistant_random1k,U06,办事与操作,0.015976583938045002,0.05321868463862422,0.03724210070057922,0.03082162088867052,0.04443657749485028,True
interpretable,合计,search_top10k,assistant_random1k,U07,个案判断与建议,0.017358782039555258,0.16012084592145015,0.14276206388189489,0.13204212348285874,0.15407708238064127,True
interpretable,合计,search_top10k,assistant_random1k,U08,清单与推荐,0.029087139459723153,0.1080641412967697,0.07897700183704653,0.06991896679976792,0.08871378459181559,True
interpretable,合计,search_top10k,assistant_random1k,U09,获取现成内容,0.09972152773543103,0.07227515686730188,-0.02744637086812915,-0.03528017319876768,-0.018910922660991085,True
interpretable,合计,search_top10k,assistant_random1k,U10,生成与编辑,0.001849706282903429,0.06669765280037183,0.0648479465174684,0.05776044711738129,0.07270342973271324,True
interpretable,合计,search_top10k,assistant_random1k,U11,会话与系统指令,0.0003455495253775637,0.02742272832907274,0.027077178803695177,0.02259823849099503,0.03239593456637077,True
interpretable,合计,search_top10k,assistant_random1k,U12,违规或灰色内容,0.009126572758501535,0.012316988147803859,0.0031904153893023233,0.00017174925684122593,0.00703292931887388,True
interpretable,合计,search_top10k,assistant_random1k,U13,无法判定,0.0,0.0,0.0,-7.807996520124565e-05,0.0008919761525476115,False
