surface,query,pv,u_ds,p_ds,s_query,s_rank,sim,via,加入具体的人(家人/年龄/我),加入数值/病程,要判断(严重吗/能…吗/需要…吗),要去处/费用,用药组合/时间/剂量,省略主语/给图,变短为裸词,方向反转:搜索要图→助手给图
assistant_random1k,尿道炎，吃蒜可以吗？,1.0,U07,1,尿道炎吃什么药好得最快,991,,entity:尿道炎,False,False,True,False,False,False,False,False
assistant_random1k,左脚抽筋,1.0,U04,0,脚抽筋是什么原因引起的呢,1685,,entity:脚抽筋,False,False,False,False,False,False,True,False
assistant_random1k,带状疱疹得了一次，还能得吗？,1.0,U04,0,带状疱疹的症状表现及治疗方法,132,,entity:带状疱疹,False,False,True,False,False,False,False,False
assistant_random1k,帮我画 血管瘤是什么样子,1.0,U10,0,血管瘤的样子图片,7491,0.7789584398269653,nn,True,False,False,False,False,False,False,False
assistant_random1k,帮我画 血管瘤是什么样子,1.0,U10,0,"血管瘤是什么病,怎样治疗,严重吗?",901,,entity:血管瘤,True,False,False,False,False,False,False,False
assistant_random1k,幽门螺杆菌跟狗狗接触有关系吗,1.0,U05,0,幽门螺杆菌吃什么药最好最有效,623,,entity:幽门螺杆菌,False,False,False,False,False,False,False,False
assistant_random1k,床单上有分泌物放了一个星期担心有梅毒淋病艾滋病被传染放了一个星期床单上还会有传染物吗,1.0,U05,1,艾滋病图片感染图片,8091,,entity:艾滋病,False,False,False,False,False,False,False,False
assistant_random1k,强直性脊柱炎严重会怎么样,1.0,U04,0,强直性脊柱炎的病症是什么样,900,0.8253026604652405,nn,False,False,False,False,False,False,False,False
assistant_random1k,强直性脊柱炎严重会怎么样,1.0,U04,0,强直性脊柱炎的症状,6618,,entity:强直性脊柱炎,False,False,False,False,False,False,False,False
assistant_random1k,心梗心电图能查出来吗,1.0,U04,0,心电图能查出什么,2524,0.8097131848335266,nn,False,False,True,False,False,False,False,False
assistant_random1k,心梗心电图能查出来吗,1.0,U04,0,心电图正常值对照表,5668,,entity:心电图,False,False,True,False,False,False,False,False
assistant_random1k,心率一生气升高几倍呼落下来升26,1.0,U13,0,心率正常值范围是多少,731,,entity:心率,False,False,False,False,False,False,False,False
assistant_random1k,怎么判断是胃病还是胰腺问题,1.0,U06,0,胰腺有问题身体会出现哪些现象,2487,0.7869958281517029,nn,False,False,False,False,False,False,False,False
assistant_random1k,怎么样才会得肾衰竭,1.0,U04,0,肾衰竭是什么原因引起的,9915,0.7533019781112671,nn,False,False,False,False,False,False,False,False
assistant_random1k,怎么样才会得肾衰竭,1.0,U04,0,肾衰竭是什么原因引起的,9915,,entity:肾衰竭,False,False,False,False,False,False,False,False
assistant_random1k,总是痒一痒就咳嗽，咳嗽就有痰，是怎么回事？,1.0,U04,1,喉咙痒痒的老是想咳嗽是怎么回事,1485,0.7865628004074097,nn,False,False,False,False,False,False,False,False
assistant_random1k,总胆固醇和低密度稍稍偏高，如何降低？,1.0,U07,1,低密度胆固醇高怎么调理才会降,8170,0.7963390946388245,nn,False,False,False,False,False,False,False,False
assistant_random1k,总胆固醇和低密度稍稍偏高，如何降低？,1.0,U07,1,总胆固醇正常值范围是多少,1900,,entity:总胆固醇,False,False,False,False,False,False,False,False
assistant_random1k,感冒时有怕冷的症状，是发烧,1.0,U07,1,感冒挂什么科门诊,3564,,entity:感冒,False,False,False,False,False,False,False,False
assistant_random1k,慢性咽炎粘痰多怎么治疗,1.0,U07,0,痰多粘稠吐不完喉咙粘粘的怎么办,5767,0.7990314960479736,nn,False,False,False,False,False,False,False,False
assistant_random1k,慢性咽炎粘痰多怎么治疗,1.0,U07,0,慢性咽炎怎么治疗才能彻底治好,2303,,entity:慢性咽炎,False,False,False,False,False,False,False,False
assistant_random1k,我是因手术脾摘了，胃穿孔七个孔，并且胃壁很黏肿,1.0,U13,1,胃穿孔的症状及表现,8417,,entity:胃穿孔,True,False,False,False,False,False,False,False
assistant_random1k,我的总胆固醇是6.37，可是甘油三酯是1.70，高密度脂蛋白胆固醇测定增高1.60，这些是什么问题？严重吗？,1.0,U07,1,甘油三酯正常值范围是多少,1588,,entity:甘油三酯,True,True,True,False,False,False,False,False
assistant_random1k,扁桃体肥大怎么治疗最佳方法,1.0,U06,0,扁桃体肥大最好的治疗方法,4683,0.9423059821128845,nn,False,False,False,False,False,False,False,False
assistant_random1k,拉肚子拉不出来又想反胃是什么原因,1.0,U07,1,肚子疼想大便又拉不出来怎么回事,5008,0.7932457327842712,nn,False,False,False,False,False,False,False,False
assistant_random1k,拉肚子拉不出来又想反胃是什么原因,1.0,U07,1,拉肚子吃什么药效果好,2165,,entity:拉肚子,False,False,False,False,False,False,False,False
assistant_random1k,掉头发吃什么食物最快,1.0,U07,0,掉头发是什么原因男性,6091,,entity:掉头发,False,False,False,False,False,False,False,False
assistant_random1k,排便是黑色的有什么病吗,1.0,U04,0,大便是黑色的是什么原因,5591,0.8372872471809387,nn,False,False,False,False,False,False,False,False
assistant_random1k,新冠会不会吐,1.0,U04,0,新冠吃什么药效果最好,6286,,entity:新冠,False,False,True,False,False,False,False,False
assistant_random1k,日常血糖6.2到8.2正常吗？,1.0,U07,1,血糖正常标准是多少,904,0.7700279355049133,nn,False,True,True,False,False,False,False,False
assistant_random1k,有子宫肌瘤每次量都很大，45岁了，怎么能知道是不是快到绝经期呢,1.0,U07,1,子宫肌瘤是什么原因导致的,222,,entity:子宫肌瘤,True,False,True,False,False,False,False,False
assistant_random1k,有时候气胀，没反酸，就是有时候也有大便不成形,1.0,U07,1,大便不成形是什么原因造成的,1340,,entity:大便不成形,False,False,False,False,False,False,False,False
assistant_random1k,有肾病的人喝沙棘原浆需要注意什么,1.0,U04,0,沙棘原浆的功效与作用,369,,entity:沙棘原浆,False,False,False,False,False,False,False,False
assistant_random1k,有胆囊息肉，胆囊炎能吃花生米吗？,1.0,U07,1,胆囊息肉怎么治疗能消除,1550,,entity:胆囊息肉,False,False,True,False,False,False,False,False
assistant_random1k,检查促甲状腺激素前大量吃海鲜可以吗,1.0,U07,0,甲状腺的症状有哪些表现,67,,entity:甲状腺,False,False,True,False,False,False,False,False
assistant_random1k,每个月月经都提前来，一般提前三到五天，正常嘛,1.0,U07,1,月经提前5到6天正常吗,4257,0.8330947160720825,nn,False,False,False,False,False,False,False,False
assistant_random1k,气血虚该吃什么效果快,1.0,U07,0,吃什么补气血最快效果最好,9700,0.8455641865730286,nn,False,False,False,False,False,False,False,False
assistant_random1k,没有淋巴结转移的肺寡转移，复发率高吗,1.0,U07,0,淋巴结是什么病严重吗,8844,,entity:淋巴结,False,False,False,False,False,False,False,False
assistant_random1k,渐冻症的早期症状和前兆,1.0,U04,0,渐冻症的早期症状是什么,2083,0.9323540329933167,nn,False,False,False,False,False,False,False,False
assistant_random1k,渐冻症的早期症状和前兆,1.0,U04,0,渐冻症的早期症状是什么,2083,,entity:渐冻症的早期,False,False,False,False,False,False,False,False
assistant_random1k,湿疹期间除了忌口，还需要忌什么水果,1.0,U08,0,湿疹是什么原因造成的,259,,entity:湿疹,False,False,False,False,False,False,False,False
assistant_random1k,牙龈肿胀容易出血是什么原因,1.0,U04,0,牙龈肿痛什么原因造成的,8799,0.8089941143989563,nn,False,False,False,False,False,False,False,False
assistant_random1k,狐臭和汗臭有什么区别？,1.0,U04,0,"狐臭是什么原因引起的,怎样去除味道",5056,,entity:狐臭,False,False,False,False,False,False,False,False
assistant_random1k,生病的是老公这段时间吃不好\心情不太好，看到人也瘦了，我就担心是不是病情严重的，之前发现的时候就从舌根扁桃体发现病的，外周T淋巴瘤,1.0,U07,1,淋巴瘤的症状都有哪些表现,4442,,entity:淋巴瘤,True,False,True,False,False,False,False,False
assistant_random1k,甲状腺以前抽血检查了，您说的这个结节我不懂，是拍片子还是抽血,1.0,U07,1,甲状腺的症状有哪些表现,67,,entity:甲状腺,True,False,False,False,False,False,False,False
assistant_random1k,甲状腺减退的主要症状,1.0,U04,0,甲状腺的主要症状,1433,0.9150078892707825,nn,False,False,False,False,False,False,False,False
assistant_random1k,甲状腺减退的主要症状,1.0,U04,0,甲状腺的症状有哪些表现,67,,entity:甲状腺,False,False,False,False,False,False,False,False
assistant_random1k,甲状腺引发的粘液性水肿有什么表现？,1.0,U04,0,甲状腺的症状有哪些表现,67,,entity:甲状腺,False,False,False,False,False,False,False,False
assistant_random1k,甲状腺弥漫性病变是甲状腺组织的弥漫性异常改变，常见病种包括结节性甲状腺肿、甲状腺癌、桥本甲状腺炎、Graves病，临床需通过影像学进行鉴别诊断。该病症CT特征表现为：桥本病及Graves病呈对称性肿大伴均匀密度减低；结节性甲状腺肿显示多发低密度结节且分布均匀；甲状腺癌可见腺体边缘破坏、囊变区壁结节强化及淋巴结肿大等特征性征象。影像诊断采用薄层靶扫描结合多窗位技术，通过分析腺体形态、密度变化及“节段缺损征”等指标实现精准鉴别。超声检查可见甲状腺整体回声粗糙不均匀，血流分布异常，严重时出现包膜凹凸不平及体积变化。护理需遵循低碘饮食原则，监测甲状腺功能及并发症，如甲亢性眼突、周期性麻痹等临床表现。桥本氏甲状腺炎伴发甲状腺癌风险较高，弥漫硬化型甲状腺乳头状癌易早期转移，需尽早确诊类型。 甲状腺弥漫性病变能治愈吗,1.0,U04,0,甲状腺弥漫性的病变是什么意思,4205,0.7916892766952515,nn,False,False,True,False,False,False,False,False
assistant_random1k,甲状腺弥漫性病变是甲状腺组织的弥漫性异常改变，常见病种包括结节性甲状腺肿、甲状腺癌、桥本甲状腺炎、Graves病，临床需通过影像学进行鉴别诊断。该病症CT特征表现为：桥本病及Graves病呈对称性肿大伴均匀密度减低；结节性甲状腺肿显示多发低密度结节且分布均匀；甲状腺癌可见腺体边缘破坏、囊变区壁结节强化及淋巴结肿大等特征性征象。影像诊断采用薄层靶扫描结合多窗位技术，通过分析腺体形态、密度变化及“节段缺损征”等指标实现精准鉴别。超声检查可见甲状腺整体回声粗糙不均匀，血流分布异常，严重时出现包膜凹凸不平及体积变化。护理需遵循低碘饮食原则，监测甲状腺功能及并发症，如甲亢性眼突、周期性麻痹等临床表现。桥本氏甲状腺炎伴发甲状腺癌风险较高，弥漫硬化型甲状腺乳头状癌易早期转移，需尽早确诊类型。 甲状腺弥漫性病变能治愈吗,1.0,U04,0,甲状腺乳头状癌是什么意思,3939,,entity:甲状腺乳头状癌,False,False,True,False,False,False,False,False
assistant_random1k,甲状腺恶性怎么治疗,1.0,U04,0,甲状腺的症状有哪些表现,67,,entity:甲状腺,False,False,False,False,False,False,False,False
assistant_random1k,甲状腺结节最好不吃什么食物,1.0,U08,0,甲减坚决不能吃的食物,7542,0.7585983872413635,nn,False,False,False,False,False,False,False,False
assistant_random1k,甲状腺结节最好不吃什么食物,1.0,U08,0,甲状腺结节是什么原因造成的,4802,,entity:甲状腺结节,False,False,False,False,False,False,False,False
assistant_random1k,男性备孕检查都检查什么项目？大概需要多少钱，检查前要注意什么？,1.0,U08,0,备孕需要去医院检查什么项目,6860,0.7668325304985046,nn,False,False,False,False,False,False,False,False
assistant_random1k,男性肛门瘙痒怎么办,1.0,U07,0,肛门潮湿瘙痒是怎么回事男性,9785,0.8439910411834717,nn,False,False,False,False,False,False,False,False
assistant_random1k,男性肛门瘙痒怎么办,1.0,U07,0,"肛门瘙痒是什么原因引起的,怎么治疗",328,,entity:肛门瘙痒,False,False,False,False,False,False,False,False
assistant_random1k,畸形尿道炎，明天输了第三天，明天都是上午输的，四天过后，我想我想改成下午输输响治疗效果,1.0,U07,1,尿道炎吃什么药好得最快,991,,entity:尿道炎,True,False,False,False,False,False,False,False
assistant_random1k,痔疮不疼，但拉屎变形。,1.0,U07,1,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,False,False,False,False,False,False
assistant_random1k,痔疮手术第七天屁股涨为什么,1.0,U07,1,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,False,False,False,False,False,False
assistant_random1k,痔疮手术要准备哪些用品？,1.0,U08,0,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,False,False,False,False,False,False
assistant_random1k,痔疮肉球溃疡能自愈吗,1.0,U07,0,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,True,False,False,False,False,False
assistant_random1k,痔疮脱皮,1.0,U04,0,痔疮,920,0.7504070401191711,nn,False,False,False,False,False,False,False,False
assistant_random1k,痔疮脱皮,1.0,U04,0,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,False,False,False,False,True,False
assistant_random1k,痛风会引起哪些并发症,1.0,U04,0,痛风有哪些症状,6921,0.7943270206451416,nn,False,False,False,False,False,False,False,False
assistant_random1k,痛风会引起哪些并发症,1.0,U04,0,痛风吃什么药最好最快断根,379,,entity:痛风,False,False,False,False,False,False,False,False
assistant_random1k,痛风喝什么水？,1.0,U07,0,痛风吃什么药最好最快断根,379,,entity:痛风,False,False,False,False,False,False,False,False
assistant_random1k,痛风巧克力能吃吗,1.0,U07,0,巧克力的功效与作用,4771,,entity:巧克力,False,False,True,False,False,False,False,False
assistant_random1k,痰湿重 肥胖 头面部出油 乏力,1.0,U04,0,痰湿症状有哪些表现,2740,,entity:痰湿,False,False,False,False,False,False,False,False
assistant_random1k,癌症是生气得的吗,1.0,U05,0,癌症会传染吗?,8502,,entity:癌症,False,False,False,False,False,False,False,False
assistant_random1k,癫痫是在脑子哪个部位,1.0,U03,0,癫痫症状有哪些表现,7446,,entity:癫痫,False,False,False,False,False,False,False,False
assistant_random1k,盆腔炎患者多久可以恢复性生活,1.0,U04,0,盆腔炎用什么药最好最快彻底治疗好,3341,,entity:盆腔炎,False,False,False,False,False,False,False,False
assistant_random1k,直接嗓子疼吗,1.0,U13,0,嗓子疼吃什么药好用见效快,1419,,entity:嗓子疼,False,False,False,False,False,False,False,False
assistant_random1k,眼压高什么原因导致的,1.0,U04,0,血压高是什么原因引起的,1860,0.8212930560112,nn,False,False,False,False,False,False,False,False
assistant_random1k,眼压高什么原因导致的,1.0,U04,0,眼压高是什么症状.后果严重吗,4002,,entity:眼压高,False,False,False,False,False,False,False,False
assistant_random1k,睾丸表皮痒,1.0,U04,1,大腿内侧睾丸旁边瘙痒有红疙瘩,8466,0.7708601951599121,nn,False,False,False,False,False,False,False,False
assistant_random1k,碳13一14已经做了，医生说无幽门螺杆菌；目前临时吃着《香砂六君丸》，说可以治疗脾胃虚弱萎缩性胃炎病症；你建议的及时做一次胃镜检查有道理，但本人怕受罪，怕麻烦，怕检查出什么大病，所以自从15年前做了一次胃镜检查后，至今心理还是有点抗拒。有时候都在想，都这把年纪的人了，差不多算了，随它吧，呵，平时大都抱着这种心态对待疾病，想洁也许不对。,1.0,U07,1,香砂六君丸的功效与作用,169,,entity:香砂六君丸,True,True,False,True,False,False,False,False
assistant_random1k,福建的艾滋病情况如何,1.0,U05,0,艾滋病图片感染图片,8091,,entity:艾滋病,False,False,False,False,False,False,False,False
assistant_random1k,糖尿病人一天能吃多少克单糖,1.0,U03,0,糖尿病的症状有哪些表现,152,,entity:糖尿病,False,False,False,False,True,False,False,False
assistant_random1k,糖尿病人对咖啡十分敏感是为什么,1.0,U04,0,糖尿病的症状有哪些表现,152,,entity:糖尿病,False,False,False,False,False,False,False,False
assistant_random1k,糖尿病会感觉饿吗,1.0,U04,0,糖尿病的症状有哪些表现,152,,entity:糖尿病,False,False,False,False,False,False,False,False
assistant_random1k,糖尿病患者晚间嘴很干严重吗？,1.0,U04,0,糖尿病的症状有哪些表现,152,,entity:糖尿病,False,False,True,False,False,False,False,False
assistant_random1k,经常便秘拉不出屎怎么办,1.0,U07,0,便秘严重拉不出屎怎么办,6336,0.9187896251678467,nn,False,False,False,False,False,False,False,False
assistant_random1k,结肠癌做手术一年能吃西梅吗？,1.0,U07,1,结肠癌的症状和表现,8132,,entity:结肠癌,False,False,True,False,False,False,False,False
assistant_random1k,续断对神经修复有作用吗,1.0,U05,0,续断的功效与作用,1516,0.7680614590644836,nn,False,False,False,False,False,False,False,False
assistant_random1k,续断对神经修复有作用吗,1.0,U05,0,续断的功效与作用,1516,,entity:续断,False,False,False,False,False,False,False,False
assistant_random1k,耳朵疼是哪些病的征兆,1.0,U04,0,耳朵疼痛什么原因,1307,0.7732724547386169,nn,False,False,False,False,False,False,False,False
assistant_random1k,耳朵疼是哪些病的征兆,1.0,U04,0,耳朵疼怎么办耳朵里面疼,9525,,entity:耳朵疼,False,False,False,False,False,False,False,False
assistant_random1k,肌酸激酶60是什么？属于什么样水平,1.0,U07,1,肌酸的作用,6724,,entity:肌酸,False,False,False,False,False,False,False,False
assistant_random1k,肚脐周围不舒服是胃还是肠,1.0,U07,1,肚脐周围痛什么原因,9934,0.7584868669509888,nn,False,False,False,False,False,False,False,False
assistant_random1k,肛门上侧痒是什么原因女性,1.0,U04,1,肛门痒是怎么回事女性,9013,0.8564702868461609,nn,False,False,False,False,False,False,False,False
assistant_random1k,肝内稍低回声区，边界模糊，肝内非均质稍低回声，脂肪肝，转氨酶多年都偏高，alt85，ast49，ggt135是危险信号吗,1.0,U07,1,"脂肪肝是什么原因引起的,该怎么治疗",336,,entity:脂肪肝,False,False,False,False,False,False,False,False
assistant_random1k,肠内营养名词解释,1.0,U04,0,肠内营养粉剂的作用和功效,8452,0.7566948533058167,nn,False,False,False,False,False,False,False,False
assistant_random1k,肠梗阻出院以后可以吃豌豆糕吗,1.0,U07,1,肠梗阻的症状表现,217,,entity:肠梗阻,False,False,True,False,False,False,False,False
assistant_random1k,肺炎恢复期喝鸡汤有什么禁忌,1.0,U07,0,肺炎会传染吗?,4963,,entity:肺炎,False,False,False,False,False,False,False,False
assistant_random1k,肺癌晚期化疗副作用太大恶心的厉害 ，可也改为中医治疗吗,1.0,U07,1,"肺癌会传染吗,对身边的人有影响吗",1668,,entity:肺癌,False,False,False,False,False,False,False,False
assistant_random1k,肺结核病人出院后，在家将近两周又发烧36度，38度，28度，这种要查多长时间才能查出来,1.0,U07,0,肺结核吃什么药最有效治疗最快,5519,,entity:肺结核,False,True,False,False,False,False,False,False
assistant_random1k,胆汁淤积性肝硬化能治愈吗,1.0,U07,0,肝硬化可以治愈吗,3845,0.8101004958152771,nn,False,False,False,False,False,False,False,False
assistant_random1k,胆结石影响食欲吗,1.0,U04,0,胆结石怎么治疗最有效的方法,1624,,entity:胆结石,False,False,False,False,False,False,False,False
assistant_random1k,脊柱脊髓内瘤胸椎10 11 12节三节占位空洞手术神经损伤30天后，脚脂双下肢无力小腿动不了0肌力，做高压氧腿嘛大腿根疼带腰部神经疼怎么办什么时候能康复,1.0,U07,1,大腿根疼是什么原因,4217,,entity:大腿根疼,False,True,False,False,False,False,False,False
assistant_random1k,脑供血不足，应该注意些什么？,1.0,U06,0,脑供血不足头晕怎么治疗最好,7641,0.7770466804504395,nn,False,False,False,False,False,False,False,False
assistant_random1k,脑供血不足，应该注意些什么？,1.0,U06,0,脑供血不足症状表现有哪些,582,,entity:脑供血不足,False,False,False,False,False,False,False,False
assistant_random1k,脑瘤会是什么症状,1.0,U04,0,脑瘤的早期症状,2024,0.8638840913772583,nn,False,False,False,False,False,False,False,False
assistant_random1k,脑萎缩治疗期间需要定期复查吗,1.0,U07,0,脑萎缩是什么原因引起的呢能治好吗,7332,,entity:脑萎缩,False,False,False,False,False,False,False,False
assistant_random1k,脑血栓八年的血栓什么病治疗？,1.0,U07,0,脑血栓前兆的6个表现,4191,,entity:脑血栓,False,False,False,False,False,False,False,False
assistant_random1k,脚上的灰指甲挤出来这种说法对不对,1.0,U05,0,灰指甲用什么药最有效最好能根治,293,,entity:灰指甲,False,False,False,False,False,False,False,False
assistant_random1k,脚后跟疼是痛风引起的，怎么治疗,1.0,U07,1,脚后跟疼是怎么回事什么原因,112,0.7534812092781067,nn,False,False,False,False,False,False,False,False
assistant_random1k,脚后跟疼是痛风引起的，怎么治疗,1.0,U07,1,脚后跟疼是怎么回事什么原因,112,,entity:脚后跟疼是,False,False,False,False,False,False,False,False
assistant_random1k,脚扭到了有点肿，按揉散开可以吗,1.0,U07,1,扭伤脚肿了怎么消肿最快止疼,6780,0.7501623034477234,nn,False,False,True,False,False,False,False,False
assistant_random1k,腹泻一个月了 换粮变严重了并且伴有便血,1.0,U07,1,腹泻吃什么药效果最好,8727,,entity:腹泻,False,False,False,False,False,False,False,False
assistant_random1k,葡萄糖高说明什么,1.0,U04,0,葡萄糖偏高说明什么问题,4531,0.8969528675079346,nn,False,False,False,False,False,False,False,False
assistant_random1k,葡萄糖高说明什么,1.0,U04,0,葡萄糖的作用与功效,9838,,entity:葡萄糖,False,False,False,False,False,False,False,False
assistant_random1k,血氧含量波动大的原因,1.0,U04,0,"血氧是什么意思,多少算正常",5114,,entity:血氧,False,False,False,False,False,False,False,False
assistant_random1k,血氧饱和度为什么一直活动一下就向下掉,1.0,U04,1,血氧饱和度正常值是多少,219,,entity:血氧饱和度,False,False,False,False,False,False,False,False
assistant_random1k,血管堵塞放支架后多久能恢复,1.0,U04,0,血管堵塞吃什么药好疏通见效快,7535,,entity:血管堵塞,False,False,False,False,False,False,False,False
assistant_random1k,血糖6.7，相当于美国的多少？,1.0,U03,1,血糖正常值范围 最新标准2025,8,,entity:血糖,False,True,False,False,False,False,False,False
assistant_random1k,过敏性湿疹可以自愈吗,1.0,U05,0,过敏吃什么药最快最有效,1732,,entity:过敏,False,False,True,False,False,False,False,False
assistant_random1k,这次放心了，下到1楼又想起忘记问尿酸高用不用吃药，你说该不该再上3接问吗,1.0,U11,1,尿酸高的症状,54,,entity:尿酸高,False,False,True,False,False,True,False,False
assistant_random1k,那二型糖尿病會對後代概率很高嗎？,1.0,U04,0,二型糖尿病是什么意思,2676,,entity:二型糖尿病,False,False,False,False,False,False,False,False
assistant_random1k,那些和我一样的抑郁症患者真的和我一样吗,1.0,U07,1,抑郁症的症状有哪些表现,76,,entity:抑郁症,True,False,False,False,False,False,False,False
assistant_random1k,郑大一附院咋样,1.0,U04,0,郑大一附院,2921,0.8431023955345154,nn,False,False,False,False,False,False,False,False
assistant_random1k,阳溪穴位的作用,1.0,U04,0,太溪的位置与作用和功效,9429,0.7649621367454529,nn,False,False,False,False,False,False,False,False
assistant_random1k,阴虱患者用药8天，可以去医院复查了嘛,1.0,U07,1,阴虱是什么原因得的,1361,,entity:阴虱,False,True,False,True,False,False,False,False
assistant_random1k,食管炎不好影响喉咙嗯,1.0,U04,1,食管炎的症状有哪些表现,2512,,entity:食管炎,False,False,False,False,False,False,False,False
assistant_random1k,高血压患者洗牙需要注意什么,1.0,U06,0,高血压是什么原因引起的,1169,,entity:高血压,False,False,False,False,False,False,False,False
assistant_random1k,黄体酮破裂怎样医治？,1.0,U06,0,黄体酮破裂什么原因造成的,6512,0.7628378868103027,nn,False,False,False,False,False,False,False,False
assistant_random1k,黄体酮破裂怎样医治？,1.0,U06,0,黄体酮破裂什么原因造成的,6512,,entity:黄体酮破裂,False,False,False,False,False,False,False,False
assistant_random1k,鼻涕不黄，就是鼻上火跟血管后凉，有点流鼻涕,1.0,U07,1,流鼻涕怎么治疗方法最快最有效,6147,,entity:流鼻涕,False,False,False,False,False,False,False,False
assistant_random1k,鼻炎发作时吃哪些水果最安全,1.0,U07,0,鼻炎怎么治疗彻底除根最快最有效,1802,,entity:鼻炎,False,False,False,False,False,False,False,False
assistant_random1k,普拉洛芬滴眼液作用,13.0,U04,0,普拉洛芬滴眼液作用和功效,2023,0.9646677374839783,nn,False,False,False,False,False,False,False,False
assistant_random1k,普拉洛芬滴眼液作用,13.0,U04,0,普拉洛芬滴眼液作用和功效,2023,,entity:普拉洛芬滴眼液,False,False,False,False,False,False,False,False
assistant_random1k,五维他口服液功效,6.0,U04,0,五维赖氨酸口服液的功效和作用,6775,0.754416823387146,nn,False,False,False,False,False,False,False,False
assistant_random1k,柴胡白芍枳壳煮水功效,6.0,U04,0,柴胡的功效与作用,361,,entity:柴胡,False,False,False,False,False,False,False,False
assistant_random1k,暖胃舒乐片的功效,4.0,U04,0,温胃舒颗粒的功效与作用,6631,0.7831083536148071,nn,False,False,False,False,False,False,False,False
assistant_random1k,碘伏和酒精哪个更安全,4.0,U07,0,碘伏的作用和用途功效,1597,,entity:碘伏,False,False,False,False,False,False,False,False
assistant_random1k,藿香正气丸的作用与功效,4.0,U04,0,藿香正气丸的作用与功效,6592,1.0,nn,False,False,False,False,False,False,False,False
assistant_random1k,帕金森吃什么药,3.0,U07,0,帕金森是什么病?能治愈吗,2878,,entity:帕金森,False,False,False,False,False,False,False,False
assistant_random1k,二陈汤合当归四逆汤加川芎丹参黄芪苍术薏苡仁剂量,2.0,U03,0,二陈汤的配方,1941,0.7501216530799866,nn,False,False,False,False,True,False,False,False
assistant_random1k,二陈汤合当归四逆汤加川芎丹参黄芪苍术薏苡仁剂量,2.0,U03,0,薏苡仁的功效与作用,2050,,entity:薏苡仁,False,False,False,False,True,False,False,False
assistant_random1k,副作用最小的安眠药有哪些,2.0,U08,0,安眠药副作用,6807,,entity:安眠药,False,False,False,False,False,False,False,False
assistant_random1k,复方黄连素的副作用,2.0,U04,0,复方黄连素片的作用与功效,2996,0.8465988039970398,nn,False,False,False,False,False,False,False,False
assistant_random1k,当归四逆丸多少钱？,2.0,U03,0,当归的功效与作用,30,,entity:当归,False,False,False,True,False,False,False,False
assistant_random1k,木香顺气丸和逍遥丸一起服用多久见效,2.0,U07,0,木香顺气丸功效作用与主治,289,0.7783225178718567,nn,False,False,False,False,True,False,False,False
assistant_random1k,木香顺气丸和逍遥丸一起服用多久见效,2.0,U07,0,木香顺气丸功效作用与主治,289,,entity:木香顺气丸,False,False,False,False,True,False,False,False
assistant_random1k,甲硝唑片吃完多久见效,2.0,U03,0,甲硝唑片的功效与作用,4746,0.7520110011100769,nn,False,False,False,False,False,False,False,False
assistant_random1k,甲硝唑片吃完多久见效,2.0,U03,0,甲硝唑片的作用与用途,114,,entity:甲硝唑片,False,False,False,False,False,False,False,False
assistant_random1k,胃气上逆适合吃哪些中成药,2.0,U07,0,中成药是什么意思,9624,,entity:中成药,False,False,False,False,False,False,False,False
assistant_random1k,银黄软胶囊的作用,2.0,U04,0,银黄颗粒的功效与副作用,2207,0.8441606163978577,nn,False,False,False,False,False,False,False,False
assistant_random1k,雌二醇是激素药吗？,2.0,U04,0,雌二醇是什么意思,4124,,entity:雌二醇,False,False,False,False,False,False,False,False
assistant_random1k,21金维他有减肥效果吗,1.0,U05,0,21金维他的作用及功能主治,2690,0.8036544919013977,nn,False,False,False,False,False,False,False,False
assistant_random1k,21金维他有减肥效果吗,1.0,U05,0,21金维他的作用及功能主治,2690,,entity:21金维他,False,False,False,False,False,False,False,False
assistant_random1k,70岁有中风症状，痛风，肩周炎，适合吃磷虾油吗,1.0,U07,1,肩周炎怎么治疗最快最好,316,,entity:肩周炎,True,False,False,False,False,False,False,False
assistant_random1k,90岁高龄间质性肺炎晚期服用法半夏18克，连续六天会怎样？,1.0,U07,1,间质性肺炎是什么病,4396,,entity:间质性肺炎,True,True,False,False,True,False,False,False
assistant_random1k,一个是一种方案，是替米沙坦80毫克加左旋氨氯地平或者苯磺酸氨氯地平，还有一种方案就是氯化钾加氨氯地平，这两个方案都可以是吧？,1.0,U07,0,替米沙坦的副作用有哪些,7468,,entity:替米沙坦,False,True,False,False,False,False,False,False
assistant_random1k,三岁半宝宝一次性喝了两包（每包30毫克）盐酸非索非那定干混悬剂还有半片富马酸酮替芬片要紧吗？半个小时没有出现什么症状，需要去医院吗,1.0,U07,1,富马酸酮替芬片的功效与作用,536,,entity:富马酸酮替芬片,True,True,True,True,False,False,False,False
assistant_random1k,上呼吸道感染和什么药,1.0,U07,0,呼吸道感染吃什么药最好,7054,0.7899408340454102,nn,False,False,False,False,False,False,False,False
