domain,surface,query,pv,rank,user_rank,tier,own_run,own_code,own_intent,own_leaf,l2,u_ds,p_ds,sim,nn_query,nn_rank,nn_pv,u_nn
教育,assistant_random1k,马儿是,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,K12,U13,0,0.7162802,马说,3008,1104,U02
教育,assistant_random1k,马后面的字符不对,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,文本字数查询与控制,K12,U11,0,0.6973798,马的笔顺,4747,801,
教育,assistant_random1k,马鞍山市实验中学的初中升学率如何,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,K12,U03,0,0.5784572,2026中考多少分能上高中,6462,647,
教育,assistant_random1k,骨干示范班和普通班的升学率对比,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,K12,U03,0,0.5663136,职教高考和普通高考的区别,4271,862,
教育,assistant_random1k,高中录取是否只看排名,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,K12,U05,0,0.6536086,高考录取,1872,1619,
教育,assistant_random1k,高节清风打一生肖,1.0,,,user,ai04,FORTUNE_DREAM_DIVINATION,命理解梦与占卜,命理测算与运势查询,K12,U09,0,0.73638266,清泉饮露伴松风打一生肖,7328,592,U09
教育,assistant_random1k,鬼最怕叫的生肖是什么,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,命理测算与运势查询,K12,U09,0,0.5646078,早出晚归的生肖是什么生肖,17,19392,U03
教育,assistant_random1k,鹦鹉螺号在南极海域遭遇冰盖封冻时，尼摩船长采取的关键破冰措施是（ ）,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,生成游戏动漫同人创作并查询虚构设定,K12,U09,0,0.33808354,章鱼是特马打一动物,5594,716,
教育,assistant_random1k,龙海家园初中生分班情况,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,K12,U05,0,0.51882434,连云港中考成绩,1827,1646,
教育,assistant_random1k,（三）坐标三：看你要长成什么「形状」能不能成雪花型人才（企业人才角度）横向通用能力（用AI、调资源、跟人协作）+ 纵向一两门深耕。结合你写的答案，按以下格式，丢给AI•「_______专业能给我多深的一技之长？容不容易被替代？」•「学它的同时，可以搭配哪些技能/辅修/证书，形成跨界优势？」•「假如10年后这个岗位消失，这个专业留给我的能力还能迁移到哪些方向？」记录结果：我的「一横」（通用）+「一竖」（深耕）,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,招聘岗位及要求查询,K12,U13,0,0.66701037,人工智能专业就业方向及前景,1578,1869,U04
教育,assistant_random1k,画一个泳衣动漫少女穿着粉色透明外衣,4.0,,,user,ai04,ADULT_OR_VIOLENT_CONTENT_REQUEST,索取或生成成人、色情或暴力内容,性感内衣丝袜查询与生成,兴趣培训,U10,0,0.46234497,画,3649,962,
教育,assistant_random1k,"黑白子,滴溜圆,一招先,升九段",3.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,玄幻同人设定创作与剧情讨论查询,兴趣培训,U13,0,0.5698449,八段锦,1572,1876,
教育,assistant_random1k,商场该怎么画,2.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.509062,画,3649,962,
教育,assistant_random1k,奥特曼舞台剧特效怎么做,2.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,图片视频修改生成,兴趣培训,U06,0,0.34487715,efficient,9022,512,
教育,assistant_random1k,一米深哎，你把飘动和钩的距离一推推到一米丢下去，你掉的就是一米深，不用修不用捡哎，钓浮钓中间水边上三颗洞是不是很方便，下一单给你发三套，下三单发九套啊，三米六的，你就选三米六发三套，四米五的选四米五发三套，六米三的选六,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,解答游戏玩法、配置与设计问题,兴趣培训,U13,0,0.49508792,大于号小于号怎么区分,1869,1621,
教育,assistant_random1k,下一步怎么画？,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,按描述生成图片与Logo设计,兴趣培训,U11,0,0.5643266,画的笔顺,9138,507,
教育,assistant_random1k,不拉丁舞,1.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,查询双腿张开姿势,兴趣培训,U13,0,0.59887004,舞,7098,606,
教育,assistant_random1k,二次元的男生怎么画帅气,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.45643988,简笔画 卡通人物 可爱,4513,833,
教育,assistant_random1k,你都没把变声器给我，我怎么变声呀？,1.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别并处理零散口语与叙事片段,兴趣培训,U11,0,0.4819145,怎么,3336,1024,
教育,assistant_random1k,再把兔子的线稿抠出来。,1.0,,,user,ai04,TOOL_PANEL_SINGLE_STEP_COMMAND,工具面板单步操作指令,识别并处理零散口语与叙事片段,兴趣培训,U10,0,0.53012574,兔的笔顺,5982,683,
教育,assistant_random1k,可以用素描纸吗,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U13,0,0.547191,素绢是什么意思,2934,1124,
教育,assistant_random1k,"在民族舞蹈中男女二人蹲下时,女人推男人一把男人假装倒下的动作怎么样做",1.0,,,user,ai04,ADULT_OR_VIOLENT_CONTENT_REQUEST,索取或生成成人、色情或暴力内容,查询双腿张开姿势,兴趣培训,U06,0,0.5313521,手势舞,8938,515,U02
教育,assistant_random1k,大灰狼吓人简笔画,1.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,按描述生成图片与Logo设计,兴趣培训,U09,0,0.60901904,简笔画,1191,2447,
教育,assistant_random1k,学中国舞和拉丁舞哪个对升学更有帮助,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,兴趣培训,U07,0,0.5076877,2026中考多少分能上高中,6462,647,
教育,assistant_random1k,帮我画 我们走在大路上简笔画,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.66722244,简笔画,1191,2447,
教育,assistant_random1k,帮我画 无毛的鸡怎么画,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.6705154,画鸡,5355,739,
教育,assistant_random1k,"帮我画 未来世界,简单绘画",1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.6113294,简笔画,1191,2447,
教育,assistant_random1k,帮我画 李唐的画大致画画出来简笔画,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.6808453,简笔画,1191,2447,
教育,assistant_random1k,帮我画 篝火怎么画,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.46719,火的笔顺,1475,1989,
教育,assistant_random1k,帮我画+安庆博物馆怎么画,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.5105847,画画图片,7517,581,
教育,assistant_random1k,怎么用它做直升机？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,操作与制作方法查询,兴趣培训,U13,0,0.4092438,昇,3257,1043,
教育,assistant_random1k,我要做一个金箍棒,1.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,兴趣培训,U06,1,0.5139414,做,3496,988,
教育,assistant_random1k,拿着西瓜的简笔画,1.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,按描述生成图片与Logo设计,兴趣培训,U09,0,0.643152,瓜的笔顺,4809,794,
教育,assistant_random1k,换个学习钩针内容,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,整理生成表格与总结,兴趣培训,U11,0,0.58426374,学的笔顺,3686,956,
教育,assistant_random1k,有没有隶书“挺”字的笔顺视频演示,1.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,文本字数查询与控制,兴趣培训,U09,0,0.63111764,有的笔顺,9484,495,
教育,assistant_random1k,某金属矿的工艺品怎么做？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.4362042,小手工,8383,537,
教育,assistant_random1k,海钓用什么钩最不容易跑鱼,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,解答专业技术与安全问题,兴趣培训,U06,0,0.48185515,海的笔顺,1738,1711,
教育,assistant_random1k,火柴人皇帝怎么画？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.38072464,火的笔顺,1475,1989,
教育,assistant_random1k,玄凤鹦鹉怎么画漂亮又简单,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.52481,简笔画,1191,2447,
教育,assistant_random1k,画一个太阳花,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.5531975,画画,2103,1466,
教育,assistant_random1k,画一盘炒藕丝,1.0,,,user,ai04,GENERATE_OR_EDIT_SAFE_IMAGE,生成或编辑非敏感图像,按描述生成图片与Logo设计,兴趣培训,U10,0,0.5391128,画,3649,962,
教育,assistant_random1k,空竹正摆尾,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,杂项查询意图识别,兴趣培训,U02,0,0.5425191,竹的笔顺,9778,484,
教育,assistant_random1k,第24节太极拳的图片放大一点有吗？,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查找或生成图片,兴趣培训,U09,0,0.4653126,有,2729,1191,
教育,assistant_random1k,能分享一些手工卷曲纸条的简单教程吗,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,按描述生成图片与Logo设计,兴趣培训,U06,0,0.6030943,折纸手工,6944,616,
教育,assistant_random1k,能提供第6脚踩踏的详细动作数据吗,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,体育比赛胜负与比分分析查询,兴趣培训,U09,0,0.52664125,6,2244,1392,
教育,assistant_random1k,虎刀怎么做？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,操作与制作方法查询,兴趣培训,U06,0,0.5325245,虎的笔顺,6479,645,
教育,assistant_random1k,裤子替换成五分雾霾蓝瑜伽裤,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,图片/视频人物衣物移除与内衣替换,兴趣培训,U10,0,0.48462096,瑜伽,3899,920,
教育,assistant_random1k,这个小孩手工怎么怎么做啊？有视频没？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,操作与制作方法查询,兴趣培训,U06,0,0.5354787,手工,2697,1204,
教育,assistant_random1k,这些空白的地方可以画点什么？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,按描述生成图片与Logo设计,兴趣培训,U13,0,0.5339674,空,8948,514,
教育,assistant_random1k,马桶人5.0简笔画,1.0,,,user,ai04,ADULT_OR_VIOLENT_CONTENT_REQUEST,索取或生成成人、色情或暴力内容,按描述生成图片与Logo设计,兴趣培训,U09,0,0.61194247,简笔画,1191,2447,
教育,assistant_random1k,高难度空中芭蕾教学,1.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,查询双腿张开姿势,兴趣培训,U09,0,0.6615571,空中课堂,2545,1261,
教育,assistant_random1k,青岛城市学院,11.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询学校和教育信息,学历教育,U02,0,0.9999998,青岛城市学院,1036,2856,
教育,assistant_random1k,上海大学哪个专业最受欢迎,5.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.7364067,上海大学排名,8195,545,U03
教育,assistant_random1k,北二,2.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询地名及地理信息,学历教育,U13,0,0.728955,北,4158,880,U13
教育,assistant_random1k,安徽财经大学经济统计学专业考研难度如何,2.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U04,0,0.6290628,应用统计学考研院校推荐,9843,482,
教育,assistant_random1k,支教保研,2.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U04,0,0.54943144,保山学院,2424,1308,
教育,assistant_random1k,2026年华中科技大学临床医学专业什么时候放寒假,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,学历教育,U03,0,0.6068511,中考时间2026年几月几日考,2785,1177,
教育,assistant_random1k,2026年复旦大学的博士招满吗？,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,学历教育,U05,0,0.5553101,上海财经大学研究生招生简章2026,9567,492,
教育,assistant_random1k,2026年山东省高考人数,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,2026年相关信息查询,学历教育,U03,0,0.7865555,2026年高考分数线,1224,2400,U03
教育,assistant_random1k,专属结算账户是哪个,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,解答银行账户与银行卡扣费余额等问题,学历教育,U03,0,0.5245469,户组词,7929,559,
教育,assistant_random1k,专生本人工智能毕业后好就业吗？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,招聘岗位及要求查询,学历教育,U07,0,0.7406925,人工智能专业就业方向及前景,1578,1869,U04
教育,assistant_random1k,专科师范类有前途吗,1.0,,,user,ai04,FINANCIAL_AND_VENTURE_ADVICE,投资理财与创业加盟建议,查询学校和教育信息,学历教育,U07,0,0.6524793,专科学什么专业好就业前景好,7620,576,
教育,assistant_random1k,专科期间考过六级对专升本有帮助吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询学校和教育信息,学历教育,U07,1,0.68729216,专升本,5083,766,
教育,assistant_random1k,中南财经政法大学经济法专业就业前景如何,1.0,,,user,ai04,FINANCIAL_AND_VENTURE_ADVICE,投资理财与创业加盟建议,招聘岗位及要求查询,学历教育,U04,0,0.75792795,中南财经政法大学简介,1415,2074,U04
教育,assistant_random1k,中国排名前十的大学中哪所最强,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.82011914,中国大学排行榜,2744,1188,U08
教育,assistant_random1k,他俩就可以补全虾虾的，全部要生存的元素,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,解答食物、植物与养殖常识疑问,学历教育,U13,0,0.5205738,二两黄金余斗粮打一生肖,9166,506,
教育,assistant_random1k,以上提到的自由能是哪种自由能？,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,生成游戏动漫同人创作并查询虚构设定,学历教育,U13,0,0.5259535,free是什么意思,3638,963,
教育,assistant_random1k,以江西为例，再详细一点，明确考前应准备哪些知识,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,整理生成表格与总结,学历教育,U11,0,0.6469866,考公如何看自己专业能报哪些岗位,8803,520,
教育,assistant_random1k,体育专业考研，学硕和专硕的区别,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U04,0,0.79376066,学硕和专硕的区别,3741,946,U04
教育,assistant_random1k,你回答的还是社会形态，社会性质不是私有制和公有制吗,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询军事历史与国际政治话题,学历教育,U11,0,0.53787386,学历类别有几种,3360,1020,
教育,assistant_random1k,你确定两年教材并不会有大改，而且细微的改变也不会影响使用，对不对？,1.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,整理生成表格与总结,学历教育,U11,0,0.55455416,两年半,4704,807,
教育,assistant_random1k,保研需要哪些加分项,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.7904667,保研资格需要什么条件,6595,638,U04
教育,assistant_random1k,入门级 刚开学推荐,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.52376586,双一流大学全部名单一览,3957,912,
教育,assistant_random1k,制药工程专业的学习内容有哪些,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U04,0,0.7874499,制药工程专业就业方向,2611,1238,U04
教育,assistant_random1k,前前两年，这几年，这些专升本建档立卡户的学生到底比普通学生能低专升本能低多少分呢？,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.59019303,专升本,5083,766,
教育,assistant_random1k,北京林业大学市场营销专业有哪些优势,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询适合特定条件的小本创业项目,学历教育,U04,0,0.71347153,市场营销专业就业方向,9490,495,U08
教育,assistant_random1k,北京电子科技学院在天津录取线,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.80650467,天津大学录取分数线,2141,1442,U03
教育,assistant_random1k,南宁学院电气专升本在东莞就业情况如何,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,招聘岗位及要求查询,学历教育,U04,0,0.64834386,电气工程及其自动化就业方向及前景,6970,614,
教育,assistant_random1k,南航工商管理专业在陕西的校友资源如何,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U04,0,0.6120457,西安工商学院,2651,1220,
教育,assistant_random1k,吴健雄班的录取分数是多少,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,学历教育,U03,0,0.56549764,211录取分数线,3654,961,
教育,assistant_random1k,哈工大空天力学硕士就业,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,招聘岗位及要求查询,学历教育,U04,0,0.6733911,能源与动力工程就业方向与前景,1702,1741,
教育,assistant_random1k,四川师范有哪些大学,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.8434671,四川有哪些大学,8178,546,U08
教育,assistant_random1k,国防大学招普通高校毕业生吗,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,招聘岗位及要求查询,学历教育,U05,0,0.6985433,国防大学,4778,797,
教育,assistant_random1k,坚持实事求是，最基础的工作在于（）。A学习书本知识B了解实际，掌握实情C沿用过去的习惯和方法D抛开理论，只关注现实问题,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,整理生成表格与总结,学历教育,U09,0,0.54089874,考研要求和条件,7024,611,
教育,assistant_random1k,复旦大学的中医专业大概多少分,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.7129774,复旦大学录取分数线,2660,1218,U03
教育,assistant_random1k,大一护理专业见习证明模板,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,政务办事流程与法律政策查询,学历教育,U09,0,0.5597597,教育部学历证书电子注册备案表,9059,510,
教育,assistant_random1k,大学报到都需要复印哪些,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,政务办事流程与法律政策查询,学历教育,U08,0,0.5184181,全国高校毕业生毕业去向登记系统,1121,2618,
教育,assistant_random1k,天津农学院在湖北的录取情况如何,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U03,0,0.6644228,天津农学院,748,3804,U02
教育,assistant_random1k,太原理工大学安全工程怎么样,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U07,0,0.69671506,安全工程专业学什么,2844,1156,
教育,assistant_random1k,如何线上联系到安阳师范学院、中国移动的工作人员？,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询联系电话,学历教育,U06,0,0.61949545,安阳师范学院官网,9680,488,
教育,assistant_random1k,如果我是嗯成人本科，但是没有学士学位，然后我读一个别的，比如说很容易获得学士学位的嗯本科，那我是不是有学士学位，还有本科毕业证，但是不是大学生,1.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,查询学校和教育信息,学历教育,U07,1,0.5947696,学士学位是什么学历,2750,1186,
教育,assistant_random1k,如视力，重量不达标，有适合专业选吗,1.0,,,user,ai04,MEDICAL_CONSULTATION_AND_DOSAGE,医疗咨询与用药剂量,近视手术价格与风险查询,学历教育,U07,1,0.5959876,中央司法警官学院对视力有要求吗,8306,540,
教育,assistant_random1k,威海职业学院非团员如何入党,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U06,0,0.56746787,威海职业学院,1627,1820,
教育,assistant_random1k,安徽农业大学冷门专业,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.70623374,安徽农业大学,399,5722,U02
教育,assistant_random1k,实践之所以是检验认识真理性的唯一标准，是因为实践具有？ A 普遍性 B 直接现实性 C 社会历史性 D 能动创造性,1.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,学历教育,U09,0,0.4840713,践行是什么意思,7846,564,
教育,assistant_random1k,山大青岛法学院有哪些独立的研究中心,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.6014359,山东大学排名,4025,902,
教育,assistant_random1k,山西财经大学财政学专业就业前景如何,1.0,,,user,ai04,FINANCIAL_AND_VENTURE_ADVICE,投资理财与创业加盟建议,薪资待遇查询,学历教育,U04,0,0.7560317,山西财经大学,387,5822,U02
教育,assistant_random1k,山财大数据专业进银行成功率如何,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,招聘岗位及要求查询,学历教育,U07,0,0.6038685,山东财经大学,261,7515,U02
教育,assistant_random1k,已经有了同等学力证明第二次报名高考就不需要再次通过考试认证同等学力证明了吧,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,学历教育,U07,1,0.6215933,高考报名入口官网登录,3466,994,
教育,assistant_random1k,平时400多分，高考能上本科吗,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U07,1,0.6665511,3+4是100%上本科吗,7227,598,
教育,assistant_random1k,广东交通职业技术学院502专业组分数线是多少,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.6777735,广东工业大学录取分数线,8429,535,
教育,assistant_random1k,广东除华南师范大学可以报读韩山师范学院还可以进教师编吗,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,学历教育,U07,0,0.6644001,韩山师范学院,670,4153,U02
教育,assistant_random1k,广东高考生物赋分60分原始分是多少,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询价格费用,学历教育,U03,0,0.63098407,广东高考分数线,3425,1005,
教育,assistant_random1k,广工在广东省内哪个专业就业最好,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,招聘岗位及要求查询,学历教育,U08,0,0.69469947,广东工业大学,94,11781,U02
教育,assistant_random1k,延安电大招生办电话,1.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,查询学校和教育信息,学历教育,U03,0,0.69724894,延安大学,987,2984,U02
教育,assistant_random1k,彭康书院和普通专业学费一样吗,1.0,,,user,ai04,FACT_VERIFICATION_AND_RUMOR_OR_STATUS_CHECK,核验真伪、传闻与进展,查询学校和教育信息,学历教育,U03,0,0.6239517,民办本科学费多少钱一年,8981,513,U03
教育,assistant_random1k,德州智能技术学院转专业政策,1.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,学历教育,U04,0,0.63866895,德州职业技术学院,4575,823,
教育,assistant_random1k,成人学位英语可以考几次,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.55237514,学历类别有几种,3360,1020,
教育,assistant_random1k,成图大赛省二在哪些985高校有加分,1.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.63493246,985大学全部名单,1317,2237,
教育,assistant_random1k,成都理工大学在湖北的录取分数大概是多少,1.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.83441705,成都理工大学录取分数线,8059,553,U03
教育,assistant_random1k,成都理工大学工程技术学院数字媒体艺术学费多少？,1.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,学历教育,U03,0,0.6486616,成都理工大学工程技术学院,2002,1530,
教育,assistant_random1k,我不想要向客人就是推销我们这个东西怎么怎么样，我就是想安安静静的做我自己的工作，就是研发之类的，因为我比较内向，我不会太说话，然后就是像营销什么的，就是销冠,1.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,分析情感关系中的对方心理与动机,学历教育,U13,1,0.5532133,市场营销专业就业方向,9490,495,U08
