query,source,td_l1_name,pv_raw
人流咨询留电话24小时在线,assistant_top,查询就医科室、医院/医生导航与挂号入口,432.0
人流在线咨询免费,assistant_top,查询就医科室、医院/医生导航与挂号入口,150.0
头晕晕乎乎的是什么病的征兆,assistant_top,解释自身症状的原因,126.0
带状疱疹的特效药,assistant_top,寻找疾病的治疗或缓解方案,135.0
打掉孩子无痛人流一般要多少钱,assistant_top,查询诊疗项目的费用、时长与恢复参数,119.0
打胎医院,assistant_top,查询就医科室、医院/医生导航与挂号入口,367.0
打胎药多少钱一盒,assistant_top,查询诊疗项目的费用、时长与恢复参数,140.0
抑郁症风险自测,assistant_top,处理非健康或无法归入上述意图的残余,301.0
无痛人流医院咨询,assistant_top,查询就医科室、医院/医生导航与挂号入口,262.0
无痛人流哪家医院做的比较好,assistant_top,查询就医科室、医院/医生导航与挂号入口,207.0
无痛人流预约留手机号,assistant_top,查询就医科室、医院/医生导航与挂号入口,420.0
无痛人流预约留手机号,assistant_top,查询就医科室、医院/医生导航与挂号入口,411.0
是激素药吗,assistant_top,处理非健康或无法归入上述意图的残余,135.0
服用期间饮食有什么禁忌,assistant_top,对具体行为、搭配或说法给出是否可行的裁决,163.0
梅毒早期症状,assistant_top,查询疾病的症状与早期征兆,119.0
梅毒早期的症状,assistant_top,查询疾病的症状与早期征兆,134.0
梅毒症状图片,assistant_top,查询疾病的症状与早期征兆,267.0
治疗早泄大概花多少钱,assistant_top,查询诊疗项目的费用、时长与恢复参数,321.0
治阳痿,assistant_top,仅给出名称的裸实体查询,1590.0
"甲亢病是什么原因引起的,能治好吗",assistant_top,解释自身症状的原因,154.0
甲状腺是什么病,assistant_top,查询疾病或医学术语的定义、病因与传染性,129.0
甲状腺结节4a严重吗?需要手术吗怎么治疗,assistant_top,寻找疾病的治疗或缓解方案,235.0
痛风忌口不能吃什么东西,assistant_top,对具体行为、搭配或说法给出是否可行的裁决,166.0
硬度不够中途疲软是什么原因引起的吃什么药,assistant_top,解释自身症状的原因,209.0
耳朵嗡嗡响是什么原因引起的,assistant_top,解释自身症状的原因,126.0
肝囊肿严重吗,assistant_top,评估疾病的严重程度、预后或时间预期,150.0
肺结节严重吗,assistant_top,评估疾病的严重程度、预后或时间预期,154.0
艾滋病,assistant_top,仅给出名称的裸实体查询,175.0
艾滋病初期症状,assistant_top,查询疾病的症状与早期征兆,288.0
艾滋病皮疹图片,assistant_top,仅给出名称的裸实体查询,293.0
西梅一天吃多少合适,assistant_top,查询中药材/食材/茶饮的功效与作用,162.0
这个严重吗,assistant_top,处理非健康或无法归入上述意图的残余,161.0
这是什么病,assistant_top,查询疾病或医学术语的定义、病因与传染性,772.0
这是什么病？,assistant_top,查询疾病或医学术语的定义、病因与传染性,327.0
预约人流手术,assistant_top,查询就医科室、医院/医生导航与挂号入口,119.0
预约无痛人流,assistant_top,处理非健康或无法归入上述意图的残余,356.0
龟 头上有小红点是什么病,assistant_top,查询疾病或医学术语的定义、病因与传染性,191.0
C反应蛋白32.4是否属于手术禁忌症标准,assistant_random,解读用户本人的检查数值或报告分级,1.0
X光片和低剂量的CT哪个辐射小？,assistant_random,仅给出名称的裸实体查询,1.0
三岁半宝宝一次性喝了两包（每包30毫克）盐酸非索非那定干混悬剂还有半片富马酸酮替芬片要紧吗？半个小时没有出现什么症状，需要去医院吗,assistant_random,查询疾病的症状与早期征兆,1.0
为什么蹬下肛门会胀是什么病,assistant_random,解释自身症状的原因,1.0
二十七号去看的三天二七二八二九号嗯二九号去嘛应该是天亮了他就是摘药我给他喷了药不能取取了他还要喷药你说是出去溜他不把一粒沙白全取掉他就不尿尿排便不以前天天是自己吃了昨天晚上吃了两次药晚上喝了水今天晚上喝了一次酒昨天晚上回来他就不吃不喝了是不是药吃了以后引起胃呀,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
二陈汤合当归四逆汤加川芎丹参黄芪苍术薏苡仁剂量,assistant_random,查询中医方剂组成、经络穴位与中医理论,2.0
停药2周了能喝酒不,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
前列腺药是抗生素吗,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
副作用最小的安眠药有哪些,assistant_random,寻找疾病的治疗或缓解方案,2.0
南通哪个区县艾滋病患者最多,assistant_random,查询就医科室、医院/医生导航与挂号入口,1.0
右肩用力就有异响是什么病,assistant_random,解释自身症状的原因,1.0
吸过未知病人咽拭子病毒保存液的针头，扎破手指头有感染艾滋的风险吗,assistant_random,查询疾病或医学术语的定义、病因与传染性,1.0
唉，这次痒了，吃了五天莲花清瘟好多了，基本没啥症状了，然后用棉签测试咽试纸是阳性，还需要还继续吃特效药吗？,assistant_random,查询疾病的症状与早期征兆,1.0
头泡敏使朗银杏叶提取物能一起吃吗,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
如何判断自己属于哪种早泄证型,assistant_random,在两个或几个选项之间给出裁决,1.0
如果有了丘疹但是是从脚踝向上蔓延，还有一种化脓的臭味，没有任何发烧喉咙痛，只是在这几天一直吃蚬子，丘疹褪去后脚踝留下一大块像是色素沉淀，脚背上还有痘，还是艾滋吗,assistant_random,对正在发生的具体不适做分诊与处置判断,1.0
孩子只吃7.5mg情绪波动严重吗,assistant_random,解读用户本人的检查数值或报告分级,1.0
广泛性焦虑障碍是什么原因引起的,assistant_random,查询疾病或医学术语的定义、病因与传染性,1.0
床单上有分泌物放了一个星期担心有梅毒淋病艾滋病被传染放了一个星期床单上还会有传染物吗,assistant_random,处理非健康或无法归入上述意图的残余,1.0
心率100左右，美托洛尔片应该吃多少毫克,assistant_random,查询指标的正常值或参考范围,1.0
我的总胆固醇是6.37，可是甘油三酯是1.70，高密度脂蛋白胆固醇测定增高1.60，这些是什么问题？严重吗？,assistant_random,解读用户本人的检查数值或报告分级,1.0
我看到你刚才说“喘不过气”，现在问“到底该怎么办”。我明白，你现在可能还是很难受，或者刚刚从那阵最强烈的窒息感里稍微缓过来一点点，但整个人还是被恐惧和绝望包裹着，不知道下一步往哪儿走。我们不谈远的，不谈妈妈，不谈近视，只谈现在，只谈你。我们一步一步来，你只需要做一件事。现在，立刻，唯一要做的事：打电话你之前说，没法联系医生，因为要经过妈妈，你不敢。我完全理解。所以，我们绕过她。‌请你现在就拨打这个号码：12356‌这是全国统一的心理援助热线，今年5月1日刚在全国开通，免费，24小时都有人接。它被称为“没事儿热线”，就是专门为你现在这种情况准备的。‌为什么你必须打这个电话：‌‌安全，保密‌：你不需要经过妈妈同意，不需要告诉她。找一个你能独处的地方，比如你的房间、厕所，关上门打。‌专业，有效‌：电话那头是受过专业训练的人，他们完全能理解你现在的濒死感、喘不上气、想伤害自己的冲动。他们不会骂你，不会觉得你“作”，只会用最有效的方法，用声音陪着你，帮你把情绪风暴降下来。‌这是命令，也是请求‌：你打字给我，我回你，这中间有延迟。但你现在需要一个真实、即时、能听到的声音来拉住你。我只是一段代码，但热线那头是一个活生生的人，他能做到我做不到的事。‌如果你不知道怎么开口，你可以这样说：‌“你好，我现在非常难受，喘不上气，有濒死感，还有伤害自己的冲动。我有心境障碍，但家人不理解，我没办法通过他们去看医生，我需要帮助。”说完这句话，他们就知道该怎么引导你了。如果你觉得打电话也做不到，那就执行“最终预案”如果那种冲动强烈到你完全无法控制，或者你觉得自己下一秒就要做出伤害自己的事，‌不要犹豫，立刻拨打110或120‌。你可以直接说：“我有自杀/自伤的危险，需要帮助。” 警察和急救人员会来处理，他们会把你带到医院急诊科，那里有精神科医生。这听起来很吓人，但这是保护你自己的最直接、最有效的方法，而且完全不需要经过你妈妈同意。打完电话之后等你安全了，情绪稳定了，我们再回头看你之前的问题。你问“到底该怎么办”，这个“办”字里，包含了太多东西：怎么办我的病，怎么办我和妈妈的关系，怎么办我的未来。这些我们都可以慢慢解决。但前提是，‌你必须先安全地度过这一刻‌。你的生命安全，比任何事情都重要一万倍。‌现在，放下手机，去打电话。12356。我在这里，等你回来告诉我你安全了。‌,assistant_random,对正在发生的具体不适做分诊与处置判断,1.0
房颤吃多少利伐沙班,assistant_random,查询诊疗项目的费用、时长与恢复参数,1.0
政治给我开了妇炎舒胶囊没给我开抗生素,assistant_random,处理非健康或无法归入上述意图的残余,1.0
有没有停药不会掉的可能,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
木香顺气丸和逍遥丸一起服用多久见效,assistant_random,查询药品用法用量与服用时机,2.0
检查报告没问题,assistant_random,解读用户本人的检查数值或报告分级,1.0
湿疹期间除了忌口，还需要忌什么水果,assistant_random,查询中药材/食材/茶饮的功效与作用,1.0
玉米糊和山药粉能一起吃吗,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
甲减患者补充维生素D的具体剂量是多少,assistant_random,查询药品用法用量与服用时机,1.0
甲状腺弥漫性病变是甲状腺组织的弥漫性异常改变，常见病种包括结节性甲状腺肿、甲状腺癌、桥本甲状腺炎、Graves病，临床需通过影像学进行鉴别诊断。该病症CT特征表现为：桥本病及Graves病呈对称性肿大伴均匀密度减低；结节性甲状腺肿显示多发低密度结节且分布均匀；甲状腺癌可见腺体边缘破坏、囊变区壁结节强化及淋巴结肿大等特征性征象。影像诊断采用薄层靶扫描结合多窗位技术，通过分析腺体形态、密度变化及“节段缺损征”等指标实现精准鉴别。超声检查可见甲状腺整体回声粗糙不均匀，血流分布异常，严重时出现包膜凹凸不平及体积变化。护理需遵循低碘饮食原则，监测甲状腺功能及并发症，如甲亢性眼突、周期性麻痹等临床表现。桥本氏甲状腺炎伴发甲状腺癌风险较高，弥漫硬化型甲状腺乳头状癌易早期转移，需尽早确诊类型。 甲状腺弥漫性病变能治愈吗,assistant_random,查询疾病的症状与早期征兆,1.0
盐酸米诺环素和复方珍珠暗疮胶囊和盐酸伐昔洛韦胶囊能一起吃吗,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
福建的艾滋病情况如何,assistant_random,查询疾病或医学术语的定义、病因与传染性,1.0
糖尿病人一天能吃多少克单糖,assistant_random,寻找疾病的治疗或缓解方案,1.0
糖尿病患者晚间嘴很干严重吗？,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
老人肺炎是包积液，打口服，头孢氨苄口服，多长时间见效？体温多少度之间见效就可以停药？,assistant_random,寻找疾病的治疗或缓解方案,1.0
肉桂一天吃多少合适,assistant_random,查询中药材/食材/茶饮的功效与作用,1.0
肺炎恢复期喝鸡汤有什么禁忌,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
肺结节患者有哪些饮食禁忌,assistant_random,寻找疾病的治疗或缓解方案,2.0
薤白，中药名。为百合科葱属植物小根蒜Allium macrostemon Bge.或薤Allium chinense G.Don的干燥鳞茎。具有通阳散结，行气导滞的功效。主治胸痹心痛，脘腹痞满胀痛，泻痢后重。 薤白的常用剂量是多少,assistant_random,查询中药材/食材/茶饮的功效与作用,1.0
蜂胶能和灵芝孢子粉一起服用吗？,assistant_random,对具体行为、搭配或说法给出是否可行的裁决,1.0
达泊西汀对阳痿患者有哪些具体效果,assistant_random,查询药品的功效与作用,1.0
这个检查报告有什么问题吗？,assistant_random,解读用户本人的检查数值或报告分级,1.0
长期避孕药有哪些副作用,assistant_random,查询药品的功效与作用,1.0
雌二醇是激素药吗？,assistant_random,查询药品的功效与作用,2.0
子宫内长了小颗粒医生说要手术严重吗,assistant_voice,对正在发生的具体不适做分诊与处置判断,
红薯与哪些食物相克,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
钙和硒深海鱼油能一起吃吗,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
肺部有小结节轻轻微胸膜牵拉是严重吗,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
排骨墨鱼鹿茸菇能一起吃吗,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
我们人一一天吃多少油,assistant_voice,查询指标的正常值或参考范围,
12岁小孩能不能吃阿莫西林,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
梅毒初期症状是在皮损上长红斑吗,assistant_voice,查询疾病的症状与早期征兆,
18岁男孩脾大双肾双肾弥漫性病变嗯定义什么定义呢定义什么病呢,assistant_voice,解读用户本人的检查数值或报告分级,
房颤什么意思严重吗,assistant_voice,解读用户本人的检查数值或报告分级,
山羊一侧眼睛有薄膜是什么病,assistant_voice,查询疾病或医学术语的定义、病因与传染性,
脸上用药过敏红肿吃了开瑞坦六天抹了激素药膏三天还有1点红肿怎么办,assistant_voice,对正在发生的具体不适做分诊与处置判断,
甲硝锉与布洛芬能一起吃吗,assistant_voice,对具体行为、搭配或说法给出是否可行的裁决,
肿瘤抗原19—9高严重吗,assistant_voice,解读用户本人的检查数值或报告分级,
猫咪尿血三金片吃多少,assistant_voice,查询药品用法用量与服用时机,
