domain,label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
人物,粉丝打榜投票入口,assistant_top,assistant_random,1,0,889,950,0.0011248593925759,0.0,-0.1124859392575928,-0.634395596791715,0.3007641535246791,receded,False,深度（助手头部→长尾）
人物,人物档案调阅,assistant_top,assistant_random,48,51,889,950,0.0539932508436445,0.0536842105263157,-0.030904031732875,-2.1373990685109603,2.0491082932315363,stable,False,深度（助手头部→长尾）
人物,艺人平台热度数值查询,assistant_top,assistant_random,1,1,889,950,0.0011248593925759,0.0010526315789473,-0.0072227813628559,-0.5362813564294056,0.4900470955137369,stable,False,深度（助手头部→长尾）
人物,人物近期事件状态查询,assistant_top,assistant_random,79,85,889,950,0.0888638920134983,0.0894736842105263,0.0609792197028002,-2.574113055204881,2.6725018667757188,stable,False,深度（助手头部→长尾）
人物,作品本体获取,assistant_top,assistant_random,1,2,889,950,0.0011248593925759,0.0021052631578947,0.0980403765318808,-0.4457697053639181,0.6595462247681116,stable,False,深度（助手头部→长尾）
人物,人物肖像图片获取,assistant_top,assistant_random,7,16,889,950,0.0078740157480314,0.0168421052631578,0.8968089515126398,-0.1534499222216517,2.007530098158127,stable,False,深度（助手头部→长尾）
人物,作品角色反查人物,assistant_top,assistant_random,15,30,889,950,0.0168728908886389,0.031578947368421,1.4706056479782132,0.04235568890141,2.942331362174163,stable,True,深度（助手头部→长尾）
人物,私人家世与感情关系查询,assistant_top,assistant_random,47,69,889,950,0.0528683914510686,0.0726315789473684,1.9763187496299808,-0.2597223572530844,4.212571023564733,stable,False,深度（助手头部→长尾）
人物,公共职务现任者查询,assistant_top,assistant_random,12,34,889,950,0.0134983127109111,0.0357894736842105,2.229116097329939,0.8139471710636375,3.725037495260635,stable,True,深度（助手头部→长尾）
人物,人物单项属性查询,assistant_top,assistant_random,28,79,889,950,0.0314960629921259,0.0831578947368421,5.1661831744716125,3.0689122757539393,7.320880591592355,stable,True,深度（助手头部→长尾）
人物,人事任免事件查询,assistant_top,assistant_random,6,61,889,950,0.0067491563554555,0.0642105263157894,5.74613699603339,4.147502033310775,7.525028379765622,stable,True,深度（助手头部→长尾）
人物,群体名单枚举,assistant_top,assistant_random,22,107,889,950,0.0247469066366704,0.1126315789473684,8.788467231069799,6.553960958390764,11.111976658702384,stable,True,深度（助手头部→长尾）
人物,垂类外非人物查询,assistant_top,assistant_random,84,180,889,950,0.0944881889763779,0.1894736842105263,9.498549523414836,6.335041303277422,12.646390267830576,stable,True,深度（助手头部→长尾）
人物,人物相关说法核实,assistant_top,assistant_random,11,111,889,950,0.0123734533183352,0.1168421052631579,10.44686519448227,8.32482533018688,12.712143201979192,stable,True,深度（助手头部→长尾）
人物,裸名人物身份识别,2026search,assistant_random,4952,107,9982,950,0.4960929673412141,0.1126315789473684,-38.34613883938457,-40.44564592144754,-35.96641269622241,stable,True,界面+深度（不可单独归因）
人物,人物档案调阅,2026search,assistant_random,2981,51,9982,950,0.2986375475856542,0.0536842105263157,-24.49533370593384,-26.048433806504683,-22.64578744163374,stable,True,界面+深度（不可单独归因）
人物,艺人平台热度数值查询,2026search,assistant_random,247,1,9982,950,0.0247445401723101,0.0010526315789473,-2.369190859336279,-2.7041196401989547,-1.8025872892434305,stable,True,界面+深度（不可单独归因）
人物,粉丝打榜投票入口,2026search,assistant_random,135,0,9982,950,0.0135243438188739,0.0,-1.3524343818873974,-1.5984666280533146,-0.8988801309107577,receded,True,界面+深度（不可单独归因）
人物,跳转人物站外主页,2026search,assistant_random,89,0,9982,950,0.0089160488879983,0.0,-0.8916048887998397,-1.095834695369133,-0.4558291910138844,receded,True,界面+深度（不可单独归因）
人物,人物肖像图片获取,2026search,assistant_random,215,16,9982,950,0.0215387697856141,0.0168421052631578,-0.469666452245621,-1.182510718543474,0.5982953715069076,stable,False,界面+深度（不可单独归因）
人物,性化类目浏览或非具体人物浏览,2026search,assistant_random,94,6,9982,950,0.0094169505109196,0.0063157894736842,-0.3101161037235445,-0.7108852843698045,0.4489679327900962,stable,False,界面+深度（不可单独归因）
人物,作品本体获取,2026search,assistant_random,14,2,9982,950,0.0014025245441795,0.0021052631578947,0.0702738613715213,-0.1096528927349337,0.6269806077740131,stable,False,界面+深度（不可单独归因）
人物,黑料绯闻炒作查询,2026search,assistant_random,2,4,9982,950,0.0002003606491685,0.0042105263157894,0.401016566662097,0.1384182022444076,1.0577170300138985,stable,True,界面+深度（不可单独归因）
人物,人物相关梗与说法解释,2026search,assistant_random,13,7,9982,950,0.0013023442195952,0.0073684210526315,0.6066076833036308,0.2160368994740563,1.3847568277918856,stable,True,界面+深度（不可单独归因）
人物,公共职务现任者查询,2026search,assistant_random,190,34,9982,950,0.0190342616710078,0.0357894736842105,1.675521201320271,0.6286988524316738,3.0785769049735725,stable,True,界面+深度（不可单独归因）
人物,作品角色反查人物,2026search,assistant_random,34,30,9982,950,0.0034061310358645,0.031578947368421,2.8172816332556496,1.870552005002936,4.135198089035073,stable,True,界面+深度（不可单独归因）
人物,人事任免事件查询,2026search,assistant_random,39,61,9982,950,0.0039070326587858,0.0642105263157894,6.030349365700365,4.633044357051053,7.774490344399567,stable,True,界面+深度（不可单独归因）
人物,私人家世与感情关系查询,2026search,assistant_random,97,69,9982,950,0.0097174914846724,0.0726315789473684,6.291408746269601,4.7924423275340455,8.127820227620242,stable,True,界面+深度（不可单独归因）
人物,人物单项属性查询,2026search,assistant_random,194,79,9982,950,0.0194349829693448,0.0831578947368421,6.372291176749729,4.753674131203259,8.317008661296166,stable,True,界面+深度（不可单独归因）
人物,人物近期事件状态查询,2026search,assistant_random,66,85,9982,950,0.0066119014225606,0.0894736842105263,8.28617827879657,6.6229581822724635,10.275409025241537,stable,True,界面+深度（不可单独归因）
人物,群体名单枚举,2026search,assistant_random,254,107,9982,950,0.0254458024443999,0.1126315789473684,8.718577650296849,6.83355046156284,10.906382532498023,stable,True,界面+深度（不可单独归因）
人物,人物相关说法核实,2026search,assistant_random,8,111,9982,950,0.000801442596674,0.1168421052631579,11.604066266648388,9.712354352451532,13.803150011660309,stable,True,界面+深度（不可单独归因）
人物,垂类外非人物查询,2026search,assistant_random,358,180,9982,950,0.035864556201162,0.1894736842105263,15.360912800936422,12.965062059016384,17.999031093454875,stable,True,界面+深度（不可单独归因）
