sid,_row,source,query,bu_leaf,td_l2,抽样权重,叶名
INV0671,43765,assistant_voice,AI应用股有哪些,30,INVEST_ADVICE__3,1.0,股票行情与选股建议查询
INV0672,43771,assistant_voice,医药股医药和创新药这个赛道的估值是最近几年是哪一年最高现在是最高点的百分,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0673,43772,assistant_voice,医药股医药和创新药这个赛道的估值是最近几年是哪一年最高现在是最高点的百分,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0674,43779,assistant_voice,买ETF股票会涨吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0675,43788,assistant_voice,未来10天日元走势预测最新,63,INVEST_ADVICE__1,1.0,查询价格走势图
INV0676,43789,assistant_voice,未来10天日元走势预测最新,63,INVEST_ADVICE__1,1.0,查询价格走势图
INV0677,43838,assistant_voice,格力从上市到现在涨了多少倍,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0678,43852,assistant_voice,辽宁建核电站哪些股受益,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0679,43871,assistant_voice,前一年还亏损一个亿第二年扭亏为盈挣了十个亿这个子股票有成长空间吗,30,INVEST_ADVICE__2,1.0,股票行情与选股建议查询
INV0680,43885,assistant_voice,北京股市中有关机器人的股票,25,INVEST_ADVICE__2,1.0,查询股票信息
INV0681,43928,assistant_voice,黄金还能涨回1月份的高点吗,58,INVEST_ADVICE__4,1.0,查询黄金价格
