domain,source,core,query,added_chars,core_td,wrap_td,same_intent
软件,assistant_top,怎么发朋友圈,生日怎么发朋友圈,2,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,AI工具,电影感视频生成AI工具,7,仅产品名消歧,按功能求推荐软件,False
软件,assistant_top,画世界,画世界pro,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度AI,百度AI文心,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度AI,百度AI文心助手,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,AI生成,百度AI生成去掉,4,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_top,百度Ai,百度Ai文心,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度Ai,百度Ai文心助手,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,百度ai 助手,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,百度ai入口,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度ai入口,百度ai入口在哪里,3,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,百度ai,百度ai助手,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai助手,百度ai助手入口,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度ai助手,百度ai助手在哪里,3,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_top,百度ai,百度ai工具,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,百度ai文心,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,百度ai文心助手,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度ai,百度ai智能问答入口,6,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度图片ai助手,百度图片ai助手入口,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,ai助手,百度文库ai助手,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度文心,百度文心ai,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,百度文心,百度文心一言入口,4,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度文心,百度文心入口,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,百度文心,百度文心助手,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,输入法,百度输入法,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,去水印,目视右前方，去水印,6,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,目视右前方，散发，去水印,9,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,目视左前方，去水印,6,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,目视左前方，散发，去水印,9,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,看到彩虹怎么发朋友圈,4,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_top,怎么发朋友圈,神兽回笼家长怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,crm,纷享销客crm管理系统,8,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,去水印,给我去水印,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,署假结束了怎么发朋友圈,5,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,老公生日怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,去水印,胸大一点去水印,4,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,胸部挺拔，目视右前方，散发，去水印,14,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,胸部挺拔，目视左前方，散发，去水印,14,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,应用宝,腾讯应用宝,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,怎么发朋友圈,自己生日怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,朋友圈怎么发,自己生日朋友圈怎么发,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,怎么发朋友圈,自己的店怎么发朋友圈,4,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_top,变清晰,裸足腿下体腰腹部，保留原本金色胸围和粉色飘带，删去围脖皮裤皮带，图画比例9:19.5，去水印，变清晰,47,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,请帮我画一张图片：去水印，比例为1:1，光效为自然光。,24,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去除水印,请帮我画一张图片：去除水印,9,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去除水印,请帮我画一张图片：去除水印，比例为1:1，光效为自然光。,24,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,文心助手,谢谢文心助手,2,仅产品名消歧,仅产品名消歧,True
软件,assistant_top,豆包ai,豆包ai网页版使用,5,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,豆包app,豆包app怎么安装,4,仅产品名消歧,下载并安装指定软件,False
软件,assistant_top,豆包在线,豆包在线回答,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,豆包网页版使用,豆包网页版使用入口,2,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,豆包网页版,豆包网页版在线回答,4,打开官方网页或网页版入口,打开官方网页或网页版入口,True
软件,assistant_top,AI生成,这是AI生成的吗,4,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_top,app,这是什么app,4,仅产品名消歧,解释术语或比较概念,False
软件,assistant_top,文心助手,进入文心助手,2,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_top,怎么发朋友圈,送孩子上大学怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,免费下载,陌陌免费下载,2,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_top,去水印,除去水印文字,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,怎么发朋友圈,高一军训怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_top,去水印,高清去水印,2,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_top,去水印,高清晰度 去水印,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,App Store,App Store上安装不了怎么办（爱思全能版也搜不到）,19,仅产品名消歧,排查并修复故障,False
软件,assistant_random,App,Apple 智能,5,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,Deepseek,B组全员淘汰，Deepseek能力在现实中比Kimi强,19,仅产品名消歧,直达指定页面或账号主页,False
软件,assistant_random,CAD,CAD多段线如何设置线宽,9,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,ERP,ERP 的价格,4,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,Excel,Excel表格两行,4,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Excel,Excel表格里公式怎么能出现汉字？,13,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Excel,Excel表格里面的数据如何固定？不能动,15,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Office,Office和WPS有什么区别？,10,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,APP,PS 5串流的那个安卓版的那个APP是多少？,19,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,Telegram,Telegram和nicegram区别,11,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,Telegram,Telegram官网的入口在哪里,8,仅产品名消歧,打开官方网页或网页版入口,False
软件,assistant_random,VPN免费,VPN免费下载。,3,获取翻墙工具或访问被限制的境外服务,获取翻墙工具或访问被限制的境外服务,True
软件,assistant_random,WPS,WPS表格中序号怎么下拉123排序？,15,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,WPS,WPS设置后还是跳转谷歌怎么办,12,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Word,Word中的双线表格如何转换成单线表格？,16,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,怎么删除空白页,Word里怎么删除空白页,5,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,cad,cad的图片,3,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,deepseek,deepseek现在的使用规则,7,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,excel表格,excel表格怎么让他的个位数都变成一样,13,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,excel表格,excel表格数字间隔太大怎么调整,10,完成设置或操作步骤,排查并修复故障,False
软件,assistant_random,excel表格,excel表格需要付费才可以打开怎么办,12,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,excel,excel路径,2,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,go安装器,go安装器下载,2,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_random,APP,iTask秦山核APP有哪些功能,13,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,oppo互联,oppo互联下载手机版,5,仅产品名消歧,下载并安装指定软件,False
软件,assistant_random,pdf,pdf可以直接删除文字吗,9,仅产品名消歧,从图片或文档提取内容,False
软件,assistant_random,聊天背景图,"qq里更换聊天背景图,对方能看见吗",12,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,word,wordle今日答案,6,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,word,word里怎么修改图片尺寸,9,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,wps,wps365企业版怎么收费,10,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信号,一个手机号码可以绑定两个微信号吗？,14,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,excel表格,一个文件夹内有多个excel表格怎样统一修改每一个excel表格名称里的日期,31,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,去水印,三个都去水印,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,app,下载官方农查查并安装app,10,仅产品名消歧,下载并安装指定软件,False
软件,assistant_random,AI换脸,不是，就是AI换脸，我记得原来金梦里边有一个将图片中人物的脸换成自己的照片啊，我忘了，不知道怎么？,45,按功能求推荐软件,直接编辑或生成图像,False
软件,assistant_random,怎么发朋友圈,不用图片怎么发朋友圈只有文字,8,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,变清晰,两张都变清晰,3,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,生成视频,你可以生成视频和图片吗？,8,按功能求推荐软件,平台规则与能力裁决,False
软件,assistant_random,APP,你给我推荐的语音提示APP既然不适用于全部机型，那我如何去处理那些不适配机型的门店提示？,41,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,WhatsApp,使用WhatsApp需要翻墙吗,7,仅产品名消歧,获取翻墙工具或访问被限制的境外服务,False
软件,assistant_random,deepseek,使用deepseek v4pro 为这幅图写篇3000字文章 以女主（14岁）视角,33,仅产品名消歧,直达指定页面或账号主页,False
软件,assistant_random,免费下载豆包,免费下载豆包官方版,3,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_random,杀毒软件,免费杀毒软件哪个好用,6,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,全能扫描王,全能扫描王怎么避免户口本图片被转换成表格,15,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,公众号,公众号发在哪里发表文章,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,聊天记录,刚才和你聊天记录你给我删掉吧,10,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_random,微信电话,删除微信电话号码但还能转账微信删除了吗？,16,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,怎么发朋友圈,前任英年早逝怎么发朋友圈,6,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,办公软件,办公软件叫什么？,4,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,应用下载,千问与豆包哪个应用下载使用的多,11,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_random,怎么发朋友圈,半夜想喝酒喝醉怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,去水印,去地上所有东西，去水印,8,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,去水印,去水印这三张都要去。,7,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,去水印,去水印，不要去那一行的字，不要有百度页的标,18,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,AI生成,去除豆包AI生成水印和点击询价,11,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_random,怎么发朋友圈,发小侄儿升初中怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,变清晰,变清晰去水印一只保留原姿势不变另一边的手自然下放，换不同发型,27,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,变清晰,变清晰后再去水印,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,AI生成,右下角的百度AI生成系列,8,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,注册微信,同一手机号可在平板上注册微信吗,11,打开官方网页或网页版入口,平台规则与能力裁决,False
软件,assistant_random,文心助手,和文心助手的对话属于离线，还是算不离线的，我也不懂,21,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,怎么发朋友圈,和老婆出来吃饭怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,输入法,哎，不是我，我是说是是语音输入法识别，总是识别错，又又不是语音输入法坏了我，我重启啥呀？我重启压根不用重启，我重重启，搁这浪浪费时间是吧？,66,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,AI软件,哪个AI软件更聪明？,6,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,水印相机,哪些水印相机支持打卡定位,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,怎样发朋友圈,喝老枞水仙怎样发朋友圈?,6,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,怎么发朋友圈,嘴欠的人怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,怎么发朋友圈,回娘家路上怎么发朋友圈,5,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,广联达,地胶在广联达里面套什么,8,仅产品名消歧,解释术语或比较概念,False
软件,assistant_random,怎么发朋友圈,女人不高兴怎么发朋友圈格局打开,9,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,怎么发朋友圈,女儿臭美怎么发朋友圈,4,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,去水印,好嘞，照片不变，去水印吧,9,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,AI工具,好用的AI工具有哪些,6,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,文心助手,如何关闭掉你文心助手？,7,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,输入法,如何切换英文输入法的半角模式,11,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,如何发朋友圈,如何发朋友圈暗示对方不守信用,8,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,Word,如何在Word中添加可写字的方框,12,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,App,如何在元气桌面宠物App上自定义二次元桌宠,18,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信号,如何在平板上添加微信号,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Word,如何在手机上填写Word文档,10,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,百度文心,如何在百度文心里删除对话,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,下载万能钥匙,如何安全地下载万能钥匙,5,获取蹭网或WiFi破解工具,完成设置或操作步骤,False
软件,assistant_random,微信收款码,如何安全地展示微信收款码,7,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信转账,如何开启微信转账功能,6,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,搜狗输入法,如何彻底卸载搜狗输入法附带的清理组件,13,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,小红书,如何确保小红书星标关注有通知,11,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信客服,如何联系微信客服人工解冻,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,excel表格,如何通过年龄excel表格？,7,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,Excel,如何避免Excel中图片再次显示乱码,13,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,文件管理,如果微信刚刚下载完文件没有保存手机文件管理一样会在存储空间被删除掉是吗？我的手机是荣耀的。,41,仅产品名消歧,下载并安装指定软件,False
软件,assistant_random,怎么发朋友圈,孩子初中第一天怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,怎么发朋友圈,安全抵达怎么发朋友圈,4,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,怎么发朋友圈,宝宝第一次翻身怎么发朋友圈,7,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,怎样发朋友圈,家族有喜事怎样发朋友圈,5,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,文心助手,对了文心助手，接下来你能不能教我小说开头怎么写最有趣？,23,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,变清晰,将人物手指部分变得更清晰，再将整张图片变清晰,19,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,怎么发朋友圈,小姑子给买的东西怎么发朋友圈,8,完成设置或操作步骤,获取社交文案与发布素材,False
软件,assistant_random,手机管家,小度小度我需要一个手机管家附近,11,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,app下载,小米运动手环app下载,6,下载并安装指定软件,下载并安装指定软件,True
软件,assistant_random,变清晰,帮我去一下水印，变清晰,8,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,去水印,帮我去水印 去文字,6,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,广联达,广联达计价市政排水沟项目清单在哪，可以套用砼方沟吗,22,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,应用商店,应用商店搜索什么？,5,仅产品名消歧,获取非官方软件库或第三方分发渠道,False
软件,assistant_random,朋友圈,弟弟带娃怎么发个朋友圈,8,仅产品名消歧,获取社交文案与发布素材,False
软件,assistant_random,微信人工客服,微信人工客服怎么找,3,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,朋友圈,"微信发朋友圈,儿子结婚怎么发",11,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信号,微信号Echo_02266,10,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,微信号,微信号提示涉及或参与赌博,9,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,微信号,微信号改过不到一年，怎样再改微信号,14,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信号,微信号能卖吗,3,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,微信图片,微信图片去掉阅读原文方法,8,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_random,微信支付,微信支付密码忘记了在哪里找回,10,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_random,微信支付,微信支付消息怎么关闭,6,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信注销,微信注销后，原手机号多久能重新注册,13,取消持续扣费或授权,平台规则与能力裁决,False
软件,assistant_random,微信电话,微信电话可以录音吗,5,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,微信红包,微信红包过期了会退回去吗,8,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,聊天记录,微信聊天记录删除后怎样恢复,9,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_random,聊天记录,微信聊天记录清空后还能恢复吗,10,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_random,微信转账,微信转账200没有收，微信钱包没有退回来，200这200不会频频消失吧？,32,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,微信转账,微信转账密码如何修改,6,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信转账,微信转账有月度限额吗,6,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,附近人,微信附近人功能怎么关闭,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,生成视频,快速生成视频，快速生成视频,9,按功能求推荐软件,完成设置或操作步骤,False
软件,assistant_random,文心助手,怎么删除文心助手的聊天记录,9,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,朋友圈,怎么删除自己发的朋友圈,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,PDF,怎么把文件在微信里面变成PDF？,13,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,聊天记录,怎么样？可以把咱俩的聊天记录删了,12,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,公众号,怎么注销这个公众号和视频号,10,仅产品名消歧,取消持续扣费或授权,False
软件,assistant_random,微信号,怎么通过微信号找手机号,8,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,DeepSeek,怎么避免DeepSeek再出小问题,9,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,怎样发朋友圈,怎样发朋友圈邀请客人来,5,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,视频号,怎样发视频号没发过来？,8,仅产品名消歧,排查并修复故障,False
软件,assistant_random,微信登录,怎样查微信登录过的设备,7,打开官方网页或网页版入口,完成设置或操作步骤,False
软件,assistant_random,CAD,想做一个CAD智能体,7,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,朋友圈,我发的是不是我发朋友圈视频？,11,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,应用商店,我应用商店搜不到，你给我发个安装包,13,仅产品名消歧,获取非官方软件库或第三方分发渠道,False
软件,assistant_random,ai视频,我想问一下，我的ai视频，我想把我的人物就做成他一边唱歌，然后一边反正行动的那种吧，我怎么用月亮之上的歌，我把词改了,54,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,微信小程序,我是在微信小程序里面的,6,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,kimi,我的kimi发不了东西，显示网络未连接，可是我能上网啊,23,仅产品名消歧,排查并修复故障,False
软件,assistant_random,微信支付,我直接用微信支付支付一笔订单的话能判断吗,16,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,变清晰,我要把它变清晰。,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,我的微信,我让你好好看看1978年12月9号中午11点生，我的微信什么时候解冻的，几点解冻的，你好好看看。大哥，你肯定没好好看，没看全,58,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,微信号,所以说现在这个副微信号该怎么办？一直提示需要需要绑定手机号,26,仅产品名消歧,排查并修复故障,False
软件,assistant_random,AI生成,把右下角OPPO AI生成几个字消掉,14,仅产品名消歧,排查并修复故障,False
软件,assistant_random,AI生成,把图片中的人物变得更好看一些，不像AI生成的,18,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_random,变清晰,把头的五官变清晰,5,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,百度Ai,把百度Ai生成去了,5,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,AI生成,把这张图片设置的更清晰，看起来不那么像AI生成的,20,仅产品名消歧,直接编辑或生成图像,False
软件,assistant_random,变清晰,把这张老照片变清晰,6,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,app,拍照拼图照片制作app,8,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,文心助手,拜拜啦，文心助手,4,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,Excel,接龙管家导出Excel含图怎么操作,12,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,AI工具,推荐一下准确率高，还免费，同时违禁词还没有那么多的AI工具吗？就跟元宝之类的差不多的那种AI，小众的也行，只要登录不难，同时我是用于分析和架空推演，毕竟千问不准确，还问题不断，关键明确写了架空都拒绝回答，虽然有些问题的话有点超标，但接吻那些不允许吗？房事那些词语都能过，但接吻这词不能过，关键我这不是生成视频，而是问题，记得下载链接给一下，同时给我推荐正确率高的，毕竟我这个推演和架空都是基于历史的，同时对话框可以修改的那种，也能删除对话框，以及还要联网搜索的那种，关键还不能太卡，关键还能下载的那种，在跳转的时候网站是能用的，同时我动手能力不行，我要实体应用，毕竟太复杂了，我要手机版本的，我没电脑，至少给个下载链接，同时结合以上要求，我不要小说AI，而且用户评价比较高的那种，是免费不扣我钱还不通知的，同时专家模式允许联网搜索的那种！这些图片里面的AI软件都用过，都不怎么太理想,387,仅产品名消歧,下载并安装指定软件,False
软件,assistant_random,免费下载,提词器免费下载,3,下载并安装指定软件,按功能求推荐软件,False
软件,assistant_random,去水印,擦除前边和后边的路人，去水印,11,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,变清晰,文字都要变清晰，每个字都能看清,12,直接编辑或生成图像,直接编辑或生成图像,True
软件,assistant_random,文心助手,文心一言哎，不对，应该叫你什么来着，还叫你文心助手，文心不是人,27,仅产品名消歧,判断社交关系状态与可见性,False
软件,assistant_random,文心助手,文心助手会泄露个人资料吗,8,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,文心助手,文心助手办得好无私,5,仅产品名消歧,仅产品名消歧,True
软件,assistant_random,文心助手,文心助手帮我安排一个时间表，上5:30起床，晚上睡九个小时,25,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,文心助手,文心助手，你这么落后吗？我不信你尼泊尔的面积和人口都没有,24,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,文心助手,文心助手，文心助手，你在吗？你在吗？你在吗？你在吗？,22,仅产品名消歧,平台规则与能力裁决,False
软件,assistant_random,文件传输助手,文心平台的对话内容转发到微信“文件传输助手”,16,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,Kimi,文心，问你一个问题，Kimi在高峰期要切换成进阶版思考还是标准版思考,30,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,怎么发朋友圈,新的证书到手怎么发朋友圈,6,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,旋风加速器,旋风加速器app,3,获取翻墙工具或访问被限制的境外服务,获取翻墙工具或访问被限制的境外服务,True
软件,assistant_random,腾讯手机管家,是这个最上面的蓝色腾讯手机管家吗？,11,仅产品名消歧,下载并安装指定软件,False
软件,assistant_random,怎么发朋友圈,晒证书怎么发朋友圈,3,完成设置或操作步骤,完成设置或操作步骤,True
软件,assistant_random,app,有哪些app可以免费查看文物,11,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,Excel,有没有Excel分列的教程视频,10,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,App,有没有免登录的万能空调遥控器App,14,仅产品名消歧,获取破解或解锁版软件,False
软件,assistant_random,聊天软件,有没有免费的智能体聊天软件,9,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,聊天记录,有没有可靠的聊天记录恢复App推荐,13,仅产品名消歧,恢复误删或丢失的数据与关系,False
软件,assistant_random,CAD,有没有合水图系统图的CAD文件,12,仅产品名消歧,完成设置或操作步骤,False
软件,assistant_random,AI视频,有没有完全免费的AI视频生成器,11,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,万能钥匙,有没有带管理功能的万能钥匙图片,11,仅产品名消歧,获取蹭网或WiFi破解工具,False
软件,assistant_random,App,有没有推荐一款好用的电池健康App,14,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,微信拉黑,有没有方法查看微信拉黑后的验证消息,13,仅产品名消歧,判断社交关系状态与可见性,False
软件,assistant_random,APP,有没有穿搭图片的APP,8,仅产品名消歧,按功能求推荐软件,False
软件,assistant_random,朋友圈,朋友圈一杠一点一杠是啥意思,10,仅产品名消歧,判断社交关系状态与可见性,False
