domain,source,core,query,added_chars,core_td,wrap_td,same_intent
医疗,assistant_voice,低密度脂蛋白,我女55岁低密度脂蛋白4.51,9,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,塞来昔布,迈之灵和塞来昔布饭前饭后,8,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,五味子,五味子怎么食用有什么功效,9,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,硝酸甘油,硝酸甘油使用说明书,5,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,硝酸甘油,硝酸甘油使用说明书,5,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,云南白药,大腿淤青能不能用云南白药,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,火麻仁,火麻仁长的什么样,5,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,幽门螺杆菌,昨天吃止疼药今天可以做幽门螺杆菌吗,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,糖尿病,糖尿病患者可以吃的水果,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,白蛋白,尿微量白蛋白肌酐1.28好吗,11,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,甲状腺癌,甲状腺癌是恶性的,4,仅给出名称的裸实体查询,评估疾病的严重程度、预后或时间预期,False
医疗,assistant_voice,胆固醇,高密度脂蛋白胆固醇低了怎么办,11,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,胆固醇,高密度脂蛋白胆固醇低了怎么办,11,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,胆囊炎,胆管炎和胆囊炎有什么区别吗,10,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,银屑病,银屑病能吃黑豆吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,甲硝锉,甲硝锉与布洛芬能一起吃吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,甘油三酯,甘油三酯高吃什么降脂最快,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,甘油三酯,甘油三酯高吃什么降脂最快,8,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,肾结石,肾结石能吃豆腐吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肾结石,肾结石能吃豆腐吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,胆固醇,胆固醇3.93算高吗,7,仅给出名称的裸实体查询,解读用户本人的检查数值或报告分级,False
医疗,assistant_voice,肾结石,肾结石能吃豆腐吗,5,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,瑞舒伐他汀,我吃了十年瑞舒伐他汀,5,仅给出名称的裸实体查询,处理非健康或无法归入上述意图的残余,False
医疗,assistant_voice,罗汉果,罗汉果可以和什么一起煮水,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,前列腺炎,表皮葡萄球菌前列腺炎什么症状,10,仅给出名称的裸实体查询,查询疾病的症状与早期征兆,False
医疗,assistant_voice,胆囊炎,老年人骨折了有胆囊炎可不可以吃鸡蛋,14,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,拉肚子,吃猕猴桃会拉肚子吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,胰岛素抵抗,胰岛素抵抗可以连吃两坨榴莲吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,过敏性鼻炎,过敏性鼻炎可能会引起肺气肿吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,血栓的最快消除方法,静脉血栓的最快消除方法,2,寻找疾病的治疗或缓解方案,寻找疾病的治疗或缓解方案,True
医疗,assistant_voice,血栓的最快消除方法,静脉血栓的最快消除方法,2,寻找疾病的治疗或缓解方案,寻找疾病的治疗或缓解方案,True
医疗,assistant_voice,维生素b,喝维生素b2还可以不可以泡无花果和红枣水喝,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,血糖高,血血糖高的人能不能吃红薯和紫薯,12,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,维生素,维生素k的作用与功效,7,仅给出名称的裸实体查询,查询中药材/食材/茶饮的功效与作用,False
医疗,assistant_voice,鱼腥草,给母猪清宫用鱼腥草配什么药,10,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,补中益气丸,补中益气丸对女同志更年期好膝盖往下到腿部寒凉有效吗,20,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肺气肿,我问一下肺气肿肺大泡一般吃什么药,13,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,降压药,吃降压药什么吃时候吃早上吃还是晚上吃,15,仅给出名称的裸实体查询,在两个或几个选项之间给出裁决,False
医疗,assistant_voice,高血压,高血压可以吃木耳吗,6,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肺结节,肺结节如各种结节能喝柠檬水吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,艾司唑仑,艾司唑仑能掰开吃吗中间没有印,10,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,生脉饮,生脉饮有麦冬麦,4,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,健胃消食片,吃完健胃消食片后孩子可以吃乳果糖吗便秘的孩子,17,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,心肌缺血,心肌缺血吃什么能补起来,7,仅给出名称的裸实体查询,寻找疾病的治疗或缓解方案,False
医疗,assistant_voice,维生素c,吃维生素c对感冒有帮助吗,8,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,肺结节,牛奶蒸真的能让肺结节消下去吗,11,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,三金片,猫咪尿血三金片吃多少,7,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,糖尿病,糖尿病人可以偶尔喝点酒吗,9,仅给出名称的裸实体查询,对具体行为、搭配或说法给出是否可行的裁决,False
医疗,assistant_voice,知柏地黄丸,知柏地黄丸说明书图片,5,仅给出名称的裸实体查询,查询中医方剂组成、经络穴位与中医理论,False
医疗,assistant_voice,美托洛尔,酒石酸美托洛尔的药效时间有多长,11,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,银杏叶片,银杏叶片19.2mg用法用量,10,仅给出名称的裸实体查询,查询药品用法用量与服用时机,False
医疗,assistant_voice,糖化血红蛋白,糖化血红蛋白九个,2,仅给出名称的裸实体查询,仅给出名称的裸实体查询,True
医疗,assistant_voice,肚子疼,如果夏天肚子因受凉和食物不卫生引起的感染肚子疼胀疼建议买什么药去药房,31,仅给出名称的裸实体查询,解释自身症状的原因,False
